Tag	1094508.3	203119.11	31899.1
TAG24993	-	-	fig|31899.10.peg.109
TAG25006	-	-	fig|31899.10.peg.455
TAG25007	-	-	fig|31899.10.peg.2097
TAG25009	-	-	fig|31899.10.peg.2115
TAG25014	fig|1094508.3.peg.2696	fig|203119.11.peg.2360	fig|31899.10.peg.2161
TAG25035	-	-	"fig|31899.10.peg.715
TAG25040	-	-	fig|31899.10.peg.700
TAG25057	-	-	fig|31899.10.peg.1290
TAG25061	fig|1094508.3.peg.1486	-	fig|31899.10.peg.329
TAG25078	-	-	fig|31899.10.peg.1039
TAG25081	-	-	fig|31899.10.peg.992
TAG25088	-	-	fig|31899.10.peg.3001
TAG25089	-	-	fig|31899.10.peg.3002
TAG25093	fig|1094508.3.peg.1889	fig|203119.11.peg.706	"fig|31899.10.peg.1828
TAG25096	-	fig|203119.11.peg.2470	fig|31899.10.peg.3024
TAG25097	-	-	fig|31899.10.peg.3027
TAG25098	-	-	fig|31899.10.peg.3028
TAG25099	-	-	fig|31899.10.peg.3029
TAG25100	-	-	fig|31899.10.peg.3042
TAG25101	-	-	fig|31899.10.peg.3046
TAG25102	-	-	fig|31899.10.peg.3048
TAG25103	-	-	fig|31899.10.peg.3049
TAG25105	-	-	fig|31899.10.peg.3051
TAG25106	-	-	"fig|31899.10.peg.186
TAG25110	-	-	fig|31899.10.peg.3072
TAG25123	-	-	fig|31899.10.peg.3080
TAG25128	-	-	fig|31899.10.peg.3086
TAG25153	fig|1094508.3.peg.1480	-	-
TAG25162	-	-	fig|31899.10.peg.619
TAG25174	-	-	fig|31899.10.peg.2829
TAG25184	-	-	fig|31899.10.peg.2921
TAG25188	-	-	fig|31899.10.peg.2082
TAG25215	"fig|1094508.3.peg.1360,fig|1094508.3.peg.290"	-	fig|31899.10.peg.2876
TAG25222	-	-	fig|31899.10.peg.2366
TAG25227	-	-	fig|31899.10.peg.431
TAG25230	fig|1094508.3.peg.2499	-	fig|31899.10.peg.413
TAG25232	-	-	fig|31899.10.peg.400
TAG25241	-	-	fig|31899.10.peg.272
TAG25300	-	-	fig|31899.10.peg.332
TAG25326	-	-	fig|31899.10.peg.340
TAG25331	fig|1094508.3.peg.1256	-	fig|31899.10.peg.716
TAG25332	"fig|1094508.3.peg.1197,fig|1094508.3.peg.2407"	-	fig|31899.10.peg.723
TAG25333	fig|1094508.3.peg.1372	"fig|203119.11.peg.126,fig|203119.11.peg.2909"	"fig|31899.10.peg.545
TAG25341	-	-	fig|31899.10.peg.788
TAG25346	-	-	fig|31899.10.peg.838
TAG25362	-	"fig|203119.11.peg.204,fig|203119.11.peg.3430"	-
TAG25377	-	-	fig|31899.10.peg.397
TAG25385	-	-	fig|31899.10.peg.520
TAG25386	-	-	fig|31899.10.peg.981
TAG25392	fig|1094508.3.peg.2307	-	-
TAG25394	fig|1094508.3.peg.2304	-	-
TAG25399	-	-	fig|31899.10.peg.1326
TAG25400	-	-	fig|31899.10.peg.1331
TAG25427	-	-	fig|31899.10.peg.2483
TAG25431	-	-	fig|31899.10.peg.2441
TAG25433	fig|1094508.3.peg.1974	fig|203119.11.peg.895	fig|31899.10.peg.2392
TAG25443	-	fig|203119.11.peg.2719	-
TAG25473	-	-	fig|31899.10.peg.1908
TAG25477	"fig|1094508.3.peg.1888,fig|1094508.3.peg.1932"	"fig|203119.11.peg.709,fig|203119.11.peg.766"	"fig|31899.10.peg.1882
TAG25484	-	fig|203119.11.peg.748	fig|31899.10.peg.1812
TAG25486	-	-	fig|31899.10.peg.392
TAG25487	fig|1094508.3.peg.422	fig|203119.11.peg.40	fig|31899.10.peg.1658
TAG25489	-	-	fig|31899.10.peg.1650
TAG25503	fig|1094508.3.peg.1849	fig|203119.11.peg.1044	fig|31899.10.peg.1531
TAG25514	-	-	fig|31899.10.peg.2938
TAG25516	-	-	fig|31899.10.peg.1396
TAG25525	fig|1094508.3.peg.1085	fig|203119.11.peg.2010	fig|31899.10.peg.1351
TAG25531	-	-	fig|31899.10.peg.2931
TAG25532	-	-	fig|31899.10.peg.1291
TAG25533	-	-	fig|31899.10.peg.1284
TAG25537	-	-	fig|31899.10.peg.1239
TAG25557	-	fig|203119.11.peg.2934	fig|31899.10.peg.1047
TAG25567	-	-	fig|31899.10.peg.926
TAG25569	-	-	fig|31899.10.peg.893
TAG25570	-	-	fig|31899.10.peg.892
TAG25572	fig|1094508.3.peg.801	fig|203119.11.peg.2606	"fig|31899.10.peg.415
TAG25575	-	-	fig|31899.10.peg.871
TAG25586	-	-	"fig|31899.10.peg.825
TAG25595	-	-	fig|31899.10.peg.192
TAG25608	fig|1094508.3.peg.2369	-	fig|31899.10.peg.642
TAG25609	fig|1094508.3.peg.1082	fig|203119.11.peg.1221	fig|31899.10.peg.2898
TAG25613	fig|1094508.3.peg.449	-	fig|31899.10.peg.587
TAG25617	fig|1094508.3.peg.1211	-	fig|31899.10.peg.563
TAG25620	fig|1094508.3.peg.1212	-	fig|31899.10.peg.562
TAG25626	-	-	fig|31899.10.peg.540
TAG25628	-	-	fig|31899.10.peg.537
TAG25639	-	-	"fig|31899.10.peg.2446
TAG25645	-	-	fig|31899.10.peg.198
TAG25658	-	-	fig|31899.10.peg.222
TAG25669	-	-	"fig|31899.10.peg.211
TAG25680	-	-	fig|31899.10.peg.291
TAG25681	-	-	fig|31899.10.peg.296
TAG25682	-	-	fig|31899.10.peg.298
TAG25691	-	-	fig|31899.10.peg.349
TAG25698	-	-	fig|31899.10.peg.375
TAG25732	-	-	fig|31899.10.peg.2696
TAG25743	-	-	fig|31899.10.peg.2626
TAG25759	-	-	fig|31899.10.peg.3130
TAG25763	-	-	"fig|31899.10.peg.2823
TAG25764	fig|1094508.3.peg.878	-	-
TAG25766	-	-	fig|31899.10.peg.3121
TAG25789	-	-	fig|31899.10.peg.2990
TAG25796	-	-	fig|31899.10.peg.2996
TAG25801	-	-	fig|31899.10.peg.2487
TAG25804	fig|1094508.3.peg.1448	-	fig|31899.10.peg.2458
TAG25820	-	-	fig|31899.10.peg.473
TAG25823	fig|1094508.3.peg.767	-	-
TAG25836	-	-	fig|31899.10.peg.2353
TAG25844	fig|1094508.3.peg.301	fig|203119.11.peg.2787	fig|31899.10.peg.2307
TAG25848	-	fig|203119.11.peg.1351	fig|31899.10.peg.2316
TAG25849	fig|1094508.3.peg.765	fig|203119.11.peg.2570	fig|31899.10.peg.2303
TAG25850	-	-	fig|31899.10.peg.2299
TAG25851	-	-	fig|31899.10.peg.2298
TAG25855	-	-	fig|31899.10.peg.2609
TAG25856	-	-	fig|31899.10.peg.2608
TAG25857	-	-	fig|31899.10.peg.2581
TAG25865	fig|1094508.3.peg.2084	fig|203119.11.peg.1396	fig|31899.10.peg.2045
TAG25867	fig|1094508.3.peg.1014	fig|203119.11.peg.2897	fig|31899.10.peg.2023
TAG25871	-	-	fig|31899.10.peg.1200
TAG25875	-	-	fig|31899.10.peg.2420
TAG25878	-	-	fig|31899.10.peg.2388
TAG25879	-	-	"fig|31899.10.peg.2553,fig|31899.10.peg.80
TAG25880	-	-	fig|31899.10.peg.1547
TAG25881	-	-	fig|31899.10.peg.1909
TAG25884	fig|1094508.3.peg.1737	fig|203119.11.peg.1392	fig|31899.10.peg.1514
TAG25886	-	-	fig|31899.10.peg.709
TAG25889	fig|1094508.3.peg.2047	fig|203119.11.peg.684	fig|31899.10.peg.564
TAG25890	-	-	fig|31899.10.peg.566
TAG25893	-	-	fig|31899.10.peg.578
TAG25895	-	fig|203119.11.peg.1541	fig|31899.10.peg.590
TAG25899	-	-	fig|31899.10.peg.1715
TAG25900	-	-	fig|31899.10.peg.1704
TAG25901	-	-	fig|31899.10.peg.1689
TAG25907	-	-	fig|31899.10.peg.1662
TAG25908	-	-	fig|31899.10.peg.1899
TAG25909	-	-	fig|31899.10.peg.1660
TAG25918	fig|1094508.3.peg.2517	fig|203119.11.peg.154	fig|31899.10.peg.1897
TAG25922	"fig|1094508.3.peg.1283,fig|1094508.3.peg.2235,fig|1094508.3.peg.341"	fig|203119.11.peg.226	fig|31899.10.peg.878
TAG25924	fig|1094508.3.peg.171	-	fig|31899.10.peg.1896
TAG25930	-	-	fig|31899.10.peg.82
TAG25931	-	-	fig|31899.10.peg.81
TAG25940	fig|1094508.3.peg.2498	-	fig|31899.10.peg.414
TAG25946	"fig|1094508.3.peg.2278,fig|1094508.3.peg.2583,fig|1094508.3.peg.338,fig|1094508.3.peg.339,fig|1094508.3.peg.388"	"fig|203119.11.peg.1589,fig|203119.11.peg.3209,fig|203119.11.peg.421,fig|203119.11.peg.556"	"fig|31899.10.peg.168
TAG25951	"fig|1094508.3.peg.2257,fig|1094508.3.peg.2638"	fig|203119.11.peg.1928	-
TAG25956	-	-	fig|31899.10.peg.774
TAG25961	fig|1094508.3.peg.2133	fig|203119.11.peg.173	fig|31899.10.peg.1601
TAG25964	-	-	fig|31899.10.peg.1583
TAG25966	fig|1094508.3.peg.1905	"fig|203119.11.peg.3366,fig|203119.11.peg.744,fig|203119.11.peg.993"	"fig|31899.10.peg.1810
TAG25971	-	-	fig|31899.10.peg.1632
TAG25975	fig|1094508.3.peg.1724	fig|203119.11.peg.1002	fig|31899.10.peg.1863
TAG25977	-	-	fig|31899.10.peg.1045
TAG25981	-	"fig|203119.11.peg.847,fig|203119.11.peg.936"	"fig|31899.10.peg.1013
TAG25982	-	-	fig|31899.10.peg.1032
TAG25983	-	-	fig|31899.10.peg.1028
TAG25987	-	-	fig|31899.10.peg.2124
TAG25988	-	-	fig|31899.10.peg.2122
TAG25989	-	-	fig|31899.10.peg.2121
TAG25991	fig|1094508.3.peg.2311	-	-
TAG25992	-	fig|203119.11.peg.1995	-
TAG25993	-	-	fig|31899.10.peg.2109
TAG25994	-	-	fig|31899.10.peg.2106
TAG26006	"fig|1094508.3.peg.1569,fig|1094508.3.peg.2023"	-	"fig|31899.10.peg.2132
TAG26009	fig|1094508.3.peg.1022	fig|203119.11.peg.3105	fig|31899.10.peg.2255
TAG26012	fig|1094508.3.peg.1033	fig|203119.11.peg.3116	fig|31899.10.peg.2244
TAG26013	fig|1094508.3.peg.1035	fig|203119.11.peg.3118	fig|31899.10.peg.2242
TAG26014	fig|1094508.3.peg.1036	fig|203119.11.peg.3119	fig|31899.10.peg.2241
TAG26015	fig|1094508.3.peg.1043	fig|203119.11.peg.3126	fig|31899.10.peg.2235
TAG26016	fig|1094508.3.peg.1048	fig|203119.11.peg.3131	fig|31899.10.peg.2230
TAG26017	fig|1094508.3.peg.1049	fig|203119.11.peg.3132	fig|31899.10.peg.2229
TAG26018	fig|1094508.3.peg.1051	fig|203119.11.peg.3134	fig|31899.10.peg.2227
TAG26019	fig|1094508.3.peg.1052	fig|203119.11.peg.3135	fig|31899.10.peg.2226
TAG26020	-	fig|203119.11.peg.762	fig|31899.10.peg.2220
TAG26022	-	-	fig|31899.10.peg.2218
TAG26023	-	-	fig|31899.10.peg.2217
TAG26024	-	-	fig|31899.10.peg.640
TAG26025	fig|1094508.3.peg.1707	fig|203119.11.peg.1009	fig|31899.10.peg.643
TAG26028	fig|1094508.3.peg.2698	fig|203119.11.peg.2362	fig|31899.10.peg.2163
TAG26029	-	-	fig|31899.10.peg.2158
TAG26030	-	-	fig|31899.10.peg.2157
TAG26031	-	-	fig|31899.10.peg.2155
TAG26032	-	-	fig|31899.10.peg.1826
TAG26034	fig|1094508.3.peg.582	-	fig|31899.10.peg.2137
TAG26055	-	-	fig|31899.10.peg.717
TAG26061	-	-	fig|31899.10.peg.1494
TAG26065	-	-	fig|31899.10.peg.1484
TAG26066	fig|1094508.3.peg.1950	fig|203119.11.peg.873	fig|31899.10.peg.1483
TAG26067	-	-	fig|31899.10.peg.1817
TAG26069	-	-	fig|31899.10.peg.2182
TAG26075	-	-	fig|31899.10.peg.2168
TAG26076	-	-	fig|31899.10.peg.2167
TAG26082	-	-	fig|31899.10.peg.914
TAG26083	fig|1094508.3.peg.2564	fig|203119.11.peg.2682	fig|31899.10.peg.938
TAG26089	fig|1094508.3.peg.647	-	fig|31899.10.peg.943
TAG26093	-	fig|203119.11.peg.3371	fig|31899.10.peg.949
TAG26096	fig|1094508.3.peg.2642	fig|203119.11.peg.747	fig|31899.10.peg.1811
TAG26097	-	-	fig|31899.10.peg.1283
TAG26098	-	-	fig|31899.10.peg.1292
TAG26103	-	-	fig|31899.10.peg.495
TAG26104	-	-	fig|31899.10.peg.494
TAG26105	-	-	fig|31899.10.peg.493
TAG26114	fig|1094508.3.peg.2263	-	-
TAG26115	"fig|1094508.3.peg.2240,fig|1094508.3.peg.2262"	-	fig|31899.10.peg.2613
TAG26116	-	-	fig|31899.10.peg.1805
TAG26117	fig|1094508.3.peg.2270	-	-
TAG26118	-	-	fig|31899.10.peg.959
TAG26119	fig|1094508.3.peg.19	fig|203119.11.peg.156	fig|31899.10.peg.2660
TAG26121	"fig|1094508.3.peg.2840,fig|1094508.3.peg.533"	"fig|203119.11.peg.1429,fig|203119.11.peg.2326"	"fig|31899.10.peg.2646
TAG26131	-	fig|203119.11.peg.2375	-
TAG26138	-	-	fig|31899.10.peg.461
TAG26139	-	-	fig|31899.10.peg.467
TAG26148	fig|1094508.3.peg.1346	-	fig|31899.10.peg.2216
TAG26149	fig|1094508.3.peg.1343	-	fig|31899.10.peg.2214
TAG26150	-	-	fig|31899.10.peg.2213
TAG26154	-	-	fig|31899.10.peg.1308
TAG26155	-	-	fig|31899.10.peg.1312
TAG26160	-	-	fig|31899.10.peg.2085
TAG26161	-	-	fig|31899.10.peg.2066
TAG26162	-	-	fig|31899.10.peg.2855
TAG26165	-	-	fig|31899.10.peg.2847
TAG26179	-	-	fig|31899.10.peg.2056
TAG26184	-	-	fig|31899.10.peg.1213
TAG26185	fig|1094508.3.peg.1996	fig|203119.11.peg.1061	fig|31899.10.peg.1190
TAG26188	-	-	fig|31899.10.peg.2077
TAG26196	-	-	fig|31899.10.peg.378
TAG26198	-	-	fig|31899.10.peg.99
TAG26199	-	-	fig|31899.10.peg.2098
TAG26200	fig|1094508.3.peg.966	fig|203119.11.peg.3100	fig|31899.10.peg.1101
TAG26201	fig|1094508.3.peg.1365	fig|203119.11.peg.375	"fig|31899.10.peg.1103
TAG26205	-	-	fig|31899.10.peg.1138
TAG26209	-	-	fig|31899.10.peg.2768
TAG26211	-	-	fig|31899.10.peg.2757
TAG26216	-	-	fig|31899.10.peg.834
TAG26221	-	-	fig|31899.10.peg.839
TAG26222	-	-	fig|31899.10.peg.840
TAG26226	-	-	fig|31899.10.peg.1397
TAG26227	-	-	fig|31899.10.peg.1407
TAG26230	fig|1094508.3.peg.1632	-	fig|31899.10.peg.1006
TAG26231	-	-	fig|31899.10.peg.1418
TAG26235	-	-	fig|31899.10.peg.604
TAG26236	"fig|1094508.3.peg.1592,fig|1094508.3.peg.313,fig|1094508.3.peg.442"	"fig|203119.11.peg.2478,fig|203119.11.peg.2785"	"fig|31899.10.peg.1071
TAG26238	-	-	fig|31899.10.peg.617
TAG26239	-	-	fig|31899.10.peg.618
TAG26243	-	-	fig|31899.10.peg.1466
TAG26258	-	-	fig|31899.10.peg.2570
TAG26259	-	-	fig|31899.10.peg.2569
TAG26266	fig|1094508.3.peg.12	fig|203119.11.peg.2330	fig|31899.10.peg.481
TAG26267	-	-	fig|31899.10.peg.504
TAG26268	-	-	fig|31899.10.peg.2978
TAG26269	-	-	fig|31899.10.peg.2979
TAG26274	-	-	fig|31899.10.peg.970
TAG26275	-	-	fig|31899.10.peg.973
TAG26276	-	fig|203119.11.peg.2552	fig|31899.10.peg.974
TAG26279	-	-	"fig|31899.10.peg.1420,fig|31899.10.peg.1435"
TAG26281	-	fig|203119.11.peg.799	fig|31899.10.peg.991
TAG26282	-	-	fig|31899.10.peg.988
TAG26283	-	-	fig|31899.10.peg.986
TAG26285	-	-	fig|31899.10.peg.1052
TAG26286	fig|1094508.3.peg.330	fig|203119.11.peg.372	fig|31899.10.peg.1061
TAG26304	-	-	fig|31899.10.peg.744
TAG26305	-	-	fig|31899.10.peg.805
TAG26316	-	fig|203119.11.peg.2209	fig|31899.10.peg.2891
TAG26327	-	-	fig|31899.10.peg.2676
TAG26328	-	-	fig|31899.10.peg.2675
TAG26336	-	fig|203119.11.peg.1333	fig|31899.10.peg.1750
TAG26340	-	-	fig|31899.10.peg.1375
TAG26341	-	-	fig|31899.10.peg.1376
TAG26342	-	-	"fig|31899.10.peg.1377
TAG26347	-	-	fig|31899.10.peg.1371
TAG26359	-	-	fig|31899.10.peg.897
TAG26367	-	-	fig|31899.10.peg.1357
TAG26370	-	-	fig|31899.10.peg.1361
TAG26371	-	-	fig|31899.10.peg.1362
TAG26376	-	-	fig|31899.10.peg.2403
TAG26378	-	-	fig|31899.10.peg.393
TAG26379	-	-	fig|31899.10.peg.396
TAG26382	-	-	fig|31899.10.peg.2372
TAG26393	fig|1094508.3.peg.351	fig|203119.11.peg.2071	fig|31899.10.peg.542
TAG26398	-	-	fig|31899.10.peg.2129
TAG26399	-	-	fig|31899.10.peg.2560
TAG26402	-	-	fig|31899.10.peg.1450
TAG26414	-	-	fig|31899.10.peg.391
TAG26415	-	-	fig|31899.10.peg.390
TAG26416	-	-	fig|31899.10.peg.389
TAG26417	-	-	"fig|31899.10.peg.2099,fig|31899.10.peg.395"
TAG26424	-	-	fig|31899.10.peg.721
TAG26425	-	-	fig|31899.10.peg.722
TAG26427	-	-	fig|31899.10.peg.2369
TAG26430	fig|1094508.3.peg.1312	-	fig|31899.10.peg.1733
TAG26445	fig|1094508.3.peg.585	"fig|203119.11.peg.3314,fig|203119.11.peg.765"	"fig|31899.10.peg.1731
TAG26452	-	-	fig|31899.10.peg.654
TAG26453	-	-	fig|31899.10.peg.653
TAG26459	fig|1094508.3.peg.1642	"fig|203119.11.peg.1698,fig|203119.11.peg.840"	fig|31899.10.peg.681
TAG26463	-	-	fig|31899.10.peg.693
TAG26470	-	-	fig|31899.10.peg.1727
TAG26488	-	-	fig|31899.10.peg.1383
TAG26496	fig|1094508.3.peg.2505	-	fig|31899.10.peg.985
TAG26501	-	-	fig|31899.10.peg.701
TAG26511	-	-	fig|31899.10.peg.2361
TAG26523	-	-	fig|31899.10.peg.1855
TAG26527	-	-	fig|31899.10.peg.2363
TAG26529	-	-	fig|31899.10.peg.213
TAG26545	-	-	fig|31899.10.peg.2783
TAG26559	-	-	fig|31899.10.peg.1062
TAG26569	fig|1094508.3.peg.2000	fig|203119.11.peg.1375	fig|31899.10.peg.1068
TAG26570	fig|1094508.3.peg.743	fig|203119.11.peg.2801	fig|31899.10.peg.1077
TAG26574	-	-	fig|31899.10.peg.1087
TAG26576	fig|1094508.3.peg.525	-	fig|31899.10.peg.1099
TAG26581	-	-	fig|31899.10.peg.1330
TAG26583	-	-	fig|31899.10.peg.1348
TAG26584	-	-	fig|31899.10.peg.1354
TAG26595	-	-	fig|31899.10.peg.353
TAG26596	-	-	fig|31899.10.peg.343
TAG26604	-	fig|203119.11.peg.2181	-
TAG26610	fig|1094508.3.peg.594	-	"fig|31899.10.peg.205
TAG26629	-	-	fig|31899.10.peg.307
TAG26639	-	-	fig|31899.10.peg.210
TAG26643	-	-	fig|31899.10.peg.410
TAG26650	-	-	fig|31899.10.peg.181
TAG26658	-	-	fig|31899.10.peg.160
TAG26659	-	fig|203119.11.peg.3212	fig|31899.10.peg.1977
TAG26660	-	-	fig|31899.10.peg.155
TAG26661	-	-	fig|31899.10.peg.152
TAG26662	-	fig|203119.11.peg.2056	fig|31899.10.peg.151
TAG26663	-	-	fig|31899.10.peg.150
TAG26664	-	-	fig|31899.10.peg.148
TAG26673	-	-	fig|31899.10.peg.140
TAG26677	-	-	fig|31899.10.peg.1048
TAG26680	fig|1094508.3.peg.2596	fig|203119.11.peg.1085	fig|31899.10.peg.1218
TAG26681	fig|1094508.3.peg.1581	fig|203119.11.peg.1035	fig|31899.10.peg.1225
TAG26682	-	-	fig|31899.10.peg.1227
TAG26683	-	-	fig|31899.10.peg.1230
TAG26688	-	-	fig|31899.10.peg.1254
TAG26689	-	-	fig|31899.10.peg.1259
TAG26690	fig|1094508.3.peg.1018	fig|203119.11.peg.2901	fig|31899.10.peg.1266
TAG26691	fig|1094508.3.peg.1019	fig|203119.11.peg.2902	fig|31899.10.peg.1267
TAG26692	-	-	fig|31899.10.peg.1276
TAG26694	-	-	fig|31899.10.peg.2507
TAG26703	-	-	fig|31899.10.peg.2476
TAG26705	-	-	fig|31899.10.peg.2473
TAG26706	fig|1094508.3.peg.1718	fig|203119.11.peg.1424	fig|31899.10.peg.2471
TAG26707	fig|1094508.3.peg.1720	fig|203119.11.peg.1422	fig|31899.10.peg.2469
TAG26709	-	-	fig|31899.10.peg.2462
TAG26710	fig|1094508.3.peg.2511	fig|203119.11.peg.941	fig|31899.10.peg.1167
TAG26714	fig|1094508.3.peg.2701	fig|203119.11.peg.430	fig|31899.10.peg.2442
TAG26715	-	-	fig|31899.10.peg.2437
TAG26716	-	-	fig|31899.10.peg.2753
TAG26717	-	-	fig|31899.10.peg.2752
TAG26718	-	-	fig|31899.10.peg.1957
TAG26723	fig|1094508.3.peg.1804	fig|203119.11.peg.491	fig|31899.10.peg.2730
TAG26726	-	-	fig|31899.10.peg.2724
TAG26727	-	-	fig|31899.10.peg.1955
TAG26728	fig|1094508.3.peg.1815	-	fig|31899.10.peg.2717
TAG26729	-	-	fig|31899.10.peg.2713
TAG26732	-	-	fig|31899.10.peg.2697
TAG26733	fig|1094508.3.peg.2627	fig|203119.11.peg.3094	fig|31899.10.peg.2693
TAG26735	fig|1094508.3.peg.2136	fig|203119.11.peg.169	fig|31899.10.peg.2684
TAG26742	-	-	fig|31899.10.peg.289
TAG26743	-	-	fig|31899.10.peg.287
TAG26764	-	-	fig|31899.10.peg.275
TAG26765	fig|1094508.3.peg.1227	-	fig|31899.10.peg.274
TAG26766	-	-	fig|31899.10.peg.202
TAG26782	-	-	fig|31899.10.peg.2827
TAG26784	-	-	fig|31899.10.peg.2824
TAG26788	fig|1094508.3.peg.789	-	fig|31899.10.peg.2807
TAG26791	-	-	fig|31899.10.peg.2804
TAG26792	-	fig|203119.11.peg.334	fig|31899.10.peg.843
TAG26796	-	-	fig|31899.10.peg.858
TAG26798	-	-	fig|31899.10.peg.862
TAG26802	-	-	fig|31899.10.peg.2948
TAG26803	fig|1094508.3.peg.1237	fig|203119.11.peg.2881	fig|31899.10.peg.2946
TAG26809	-	-	fig|31899.10.peg.2926
TAG26810	-	-	fig|31899.10.peg.2922
TAG26812	fig|1094508.3.peg.1167	fig|203119.11.peg.2304	fig|31899.10.peg.1935
TAG26814	-	-	fig|31899.10.peg.2904
TAG26815	-	-	fig|31899.10.peg.2903
TAG26818	-	-	fig|31899.10.peg.2900
TAG26824	-	fig|203119.11.peg.370	fig|31899.10.peg.2336
TAG26827	-	fig|203119.11.peg.2867	fig|31899.10.peg.2332
TAG26828	fig|1094508.3.peg.1560	-	fig|31899.10.peg.2331
TAG26832	fig|1094508.3.peg.2131	fig|203119.11.peg.174	fig|31899.10.peg.1602
TAG26834	fig|1094508.3.peg.1873	-	fig|31899.10.peg.1622
TAG26838	-	fig|203119.11.peg.325	-
TAG26843	-	-	fig|31899.10.peg.1723
TAG26847	fig|1094508.3.peg.2078	fig|203119.11.peg.1426	fig|31899.10.peg.1756
TAG26848	-	-	fig|31899.10.peg.1791
TAG26849	fig|1094508.3.peg.2143	fig|203119.11.peg.102	fig|31899.10.peg.1795
TAG26864	-	-	fig|31899.10.peg.1926
TAG26865	fig|1094508.3.peg.1177	-	fig|31899.10.peg.576
TAG26867	fig|1094508.3.peg.1886	fig|203119.11.peg.835	fig|31899.10.peg.1989
TAG26868	fig|1094508.3.peg.5	-	fig|31899.10.peg.401
TAG26875	fig|1094508.3.peg.245	fig|203119.11.peg.3353	fig|31899.10.peg.2087
TAG26892	-	-	fig|31899.10.peg.2212
TAG26893	-	-	fig|31899.10.peg.2534
TAG26899	-	-	fig|31899.10.peg.2308
TAG26904	-	-	fig|31899.10.peg.2391
TAG26905	-	-	fig|31899.10.peg.615
TAG26906	-	-	fig|31899.10.peg.2413
TAG26913	fig|1094508.3.peg.1276	-	fig|31899.10.peg.625
TAG26933	fig|1094508.3.peg.1003	fig|203119.11.peg.2187	fig|31899.10.peg.2595
TAG26934	"fig|1094508.3.peg.1659,fig|1094508.3.peg.645,fig|1094508.3.peg.763"	"fig|203119.11.peg.2032,fig|203119.11.peg.2236"	fig|31899.10.peg.2596
TAG26943	-	-	fig|31899.10.peg.2643
TAG26953	-	-	fig|31899.10.peg.637
TAG26954	-	-	fig|31899.10.peg.2700
TAG26955	-	-	fig|31899.10.peg.2782
TAG27003	fig|1094508.3.peg.1115	"fig|203119.11.peg.1175,fig|203119.11.peg.1981"	-
TAG27019	-	-	fig|31899.10.peg.2924
TAG27033	fig|1094508.3.peg.753	fig|203119.11.peg.2555	fig|31899.10.peg.2985
TAG27037	-	-	fig|31899.10.peg.132
TAG27067	-	-	"fig|31899.10.peg.1119,fig|31899.10.peg.528,fig|31899.10.peg.795"
TAG27071	-	-	fig|31899.10.peg.869
TAG27083	-	-	fig|31899.10.peg.3057
TAG27102	-	-	fig|31899.10.peg.918
TAG27121	-	-	fig|31899.10.peg.1007
TAG27130	fig|1094508.3.peg.1366	fig|203119.11.peg.376	"fig|31899.10.peg.1104
TAG27132	-	-	"fig|31899.10.peg.2103,fig|31899.10.peg.952
TAG27136	-	-	fig|31899.10.peg.1150
TAG27156	-	-	fig|31899.10.peg.1286
TAG27175	-	-	fig|31899.10.peg.2572
TAG27212	fig|1094508.3.peg.1755	fig|203119.11.peg.1349	fig|31899.10.peg.2756
TAG27221	fig|1094508.3.peg.1777	fig|203119.11.peg.981	fig|31899.10.peg.1639
TAG27222	fig|1094508.3.peg.996	-	-
TAG27229	fig|1094508.3.peg.1186	-	-
TAG27237	-	-	fig|31899.10.peg.879
TAG27238	-	fig|203119.11.peg.2217	-
TAG27241	fig|1094508.3.peg.340	-	-
TAG27254	fig|1094508.3.peg.1164	fig|203119.11.peg.2506	fig|31899.10.peg.1700
TAG27258	-	fig|203119.11.peg.2586	-
TAG27295	fig|1094508.3.peg.208	-	fig|31899.10.peg.1301
TAG27297	fig|1094508.3.peg.2683	-	-
TAG27304	fig|1094508.3.peg.1477	-	"fig|31899.10.peg.1307
TAG27307	"fig|1094508.3.peg.1183,fig|1094508.3.peg.2567,fig|1094508.3.peg.707"	fig|203119.11.peg.3175	"fig|31899.10.peg.1438
TAG27320	-	-	fig|31899.10.peg.603
TAG27325	"fig|1094508.3.peg.1538,fig|1094508.3.peg.710"	"fig|203119.11.peg.3285,fig|203119.11.peg.822"	fig|31899.10.peg.812
TAG27342	-	-	fig|31899.10.peg.2630
TAG27344	-	fig|203119.11.peg.2747	-
TAG27351	-	-	fig|31899.10.peg.2971
TAG27355	-	-	"fig|31899.10.peg.2905
TAG27360	fig|1094508.3.peg.1330	-	-
TAG27364	"fig|1094508.3.peg.1299,fig|1094508.3.peg.227"	fig|203119.11.peg.339	"fig|31899.10.peg.127
TAG27365	fig|1094508.3.peg.52	-	-
TAG27366	fig|1094508.3.peg.697	fig|203119.11.peg.1978	"fig|31899.10.peg.1586
TAG27373	-	fig|203119.11.peg.3193	-
TAG27378	fig|1094508.3.peg.957	-	-
TAG27397	fig|1094508.3.peg.81	fig|203119.11.peg.254	fig|31899.10.peg.971
TAG27404	fig|1094508.3.peg.1654	fig|203119.11.peg.2062	fig|31899.10.peg.2414
TAG27406	fig|1094508.3.peg.1663	fig|203119.11.peg.1227	fig|31899.10.peg.771
TAG27415	fig|1094508.3.peg.1231	-	-
TAG27416	-	-	fig|31899.10.peg.425
