patric_id	NCBI new locus_tag	NCBI old locus_tag
fig|31899.10.peg.2468	ATHE_RS09780	Athe_1949
fig|31899.10.peg.2469	ATHE_RS09785	Athe_1950
fig|31899.10.peg.2470	-	-
fig|31899.10.peg.2471	ATHE_RS09795	Athe_1952
fig|31899.10.peg.2472	ATHE_RS09800	Athe_1953
fig|31899.10.peg.2473	ATHE_RS09805	Athe_1954
fig|31899.10.peg.2474	ATHE_RS09810	Athe_1955
fig|31899.10.peg.2475	ATHE_RS09815	Athe_1956
fig|31899.10.peg.2476	-	-
fig|31899.10.peg.2477	ATHE_RS09825	Athe_1958
fig|31899.10.peg.2478	ATHE_RS09830	Athe_1959
fig|31899.10.peg.2479	ATHE_RS09835	Athe_1960
fig|31899.10.peg.2480	ATHE_RS09840	Athe_1961
fig|31899.10.peg.2481	ATHE_RS09845	Athe_1962
fig|31899.10.peg.2482	-	-
fig|31899.10.peg.2483	ATHE_RS09855	Athe_1964
fig|31899.10.peg.2484	ATHE_RS09860	Athe_1965
fig|31899.10.peg.2485	-	-
fig|31899.10.peg.2486	ATHE_RS09865	Athe_1966
fig|31899.10.peg.2487	ATHE_RS09870	Athe_1967
fig|31899.10.peg.2488	ATHE_RS09875	Athe_1968
fig|31899.10.peg.2489	ATHE_RS09880	Athe_1969
fig|31899.10.peg.2490	ATHE_RS09885	Athe_1970
fig|31899.10.peg.2491	-	-
fig|31899.10.peg.2492	ATHE_RS09890	Athe_1971
fig|31899.10.peg.2493	ATHE_RS09895	Athe_1972
fig|31899.10.peg.2494	ATHE_RS09900	Athe_1973
fig|31899.10.rna.56	-	-
fig|31899.10.rna.57	-	-
fig|31899.10.repeat.198	-	-
fig|31899.10.peg.2495	ATHE_RS09915	Athe_1974
fig|31899.10.repeat.199	-	-
fig|31899.10.peg.2496	ATHE_RS09920	Athe_1975
fig|31899.10.peg.2497	ATHE_RS09925	Athe_1976
fig|31899.10.peg.2498	ATHE_RS09930	Athe_1977
fig|31899.10.peg.2499	ATHE_RS09935	Athe_1978
fig|31899.10.peg.2500	-	-
fig|31899.10.peg.2501	ATHE_RS09940	Athe_1979
fig|31899.10.peg.2502	ATHE_RS09945	Athe_1980
fig|31899.10.peg.2503	ATHE_RS09950	Athe_1981
fig|31899.10.peg.2504	-	-
fig|31899.10.peg.2505	ATHE_RS09960	Athe_1983
fig|31899.10.peg.2506	ATHE_RS09965	Athe_1984
fig|31899.10.repeat.200	-	-
fig|31899.10.repeat.201	-	-
fig|31899.10.peg.2507	ATHE_RS14310	NA
fig|31899.10.rna.58	-	-
fig|31899.10.rna.59	-	-
fig|31899.10.peg.2508	ATHE_RS09980	Athe_1985
fig|31899.10.peg.2509	-	-
fig|31899.10.peg.2510	-	-
fig|31899.10.peg.2511	-	-
fig|31899.10.peg.2512	ATHE_RS09990	Athe_1987
fig|31899.10.peg.2513	ATHE_RS09995	Athe_1988
fig|31899.10.peg.2514	-	-
fig|31899.10.peg.2515	ATHE_RS10000	NA
fig|31899.10.peg.2516	-	-
fig|31899.10.peg.2517	ATHE_RS10005	Athe_1990
fig|31899.10.peg.2518	ATHE_RS10010	Athe_1991
fig|31899.10.peg.2519	ATHE_RS10015	Athe_1992
fig|31899.10.peg.2520	-	-
fig|31899.10.peg.2521	ATHE_RS10020	Athe_1993
fig|31899.10.peg.2522	ATHE_RS10025	Athe_1994
fig|31899.10.peg.2523	ATHE_RS10030	Athe_1995
fig|31899.10.peg.2524	-	-
fig|31899.10.peg.2525	ATHE_RS10035	Athe_1996
fig|31899.10.peg.2526	ATHE_RS10040	Athe_1997
fig|31899.10.peg.2527	ATHE_RS10045	Athe_1998
fig|31899.10.peg.2528	-	-
fig|31899.10.peg.2529	-	-
fig|31899.10.peg.2530	-	-
fig|31899.10.peg.2531	-	-
fig|31899.10.peg.2532	-	-
fig|31899.10.peg.2533	ATHE_RS10060	Athe_2001
fig|31899.10.peg.2534	-	-
fig|31899.10.peg.2535	ATHE_RS10070	NA
fig|31899.10.peg.2536	ATHE_RS14115	NA
fig|31899.10.peg.2537	-	-
fig|31899.10.peg.2538	ATHE_RS10075	Athe_2005
fig|31899.10.peg.2539	ATHE_RS10080	NA
fig|31899.10.peg.2540	ATHE_RS10085	Athe_2007
fig|31899.10.repeat.202	-	-
fig|31899.10.peg.2541	-	-
fig|31899.10.peg.2542	-	-
fig|31899.10.peg.2543	-	-
fig|31899.10.peg.2544	ATHE_RS10095	NA
fig|31899.10.repeat.203	-	-
fig|31899.10.peg.2545	-	-
fig|31899.10.peg.2546	-	-
fig|31899.10.peg.2547	-	-
fig|31899.10.peg.2548	-	-
fig|31899.10.peg.2549	-	-
fig|31899.10.repeat.204	-	-
fig|31899.10.peg.2550	ATHE_RS10115	Athe_2013
fig|31899.10.repeat.205	-	-
fig|31899.10.peg.2551	ATHE_RS14330	NA
fig|31899.10.peg.2552	-	-
fig|31899.10.peg.2553	ATHE_RS10125	NA
fig|31899.10.peg.2554	-	-
fig|31899.10.peg.2555	-	-
fig|31899.10.peg.2556	-	-
fig|31899.10.peg.2557	ATHE_RS10135	Athe_2017
fig|31899.10.peg.2558	ATHE_RS10140	Athe_2018
fig|31899.10.peg.2559	ATHE_RS10145	Athe_2019
fig|31899.10.peg.2560	-	-
fig|31899.10.peg.2561	-	-
fig|31899.10.peg.2562	-	-
fig|31899.10.peg.2563	ATHE_RS10155	Athe_2021
fig|31899.10.peg.2564	-	-
fig|31899.10.peg.2565	-	-
fig|31899.10.peg.2566	-	-
fig|31899.10.peg.2567	ATHE_RS10160	Athe_2023
fig|31899.10.peg.2568	ATHE_RS10165	Athe_2024
fig|31899.10.peg.2569	ATHE_RS10170	Athe_2025
fig|31899.10.peg.2570	-	-
fig|31899.10.peg.2571	ATHE_RS10175	Athe_2026
fig|31899.10.peg.2572	-	-
fig|31899.10.peg.2573	-	-
fig|31899.10.peg.2574	ATHE_RS10185	Athe_2028
fig|31899.10.rna.60	-	-
fig|31899.10.peg.2575	ATHE_RS10195	Athe_2029
fig|31899.10.peg.2576	ATHE_RS10200	Athe_2030
fig|31899.10.peg.2577	ATHE_RS10205	Athe_2031
fig|31899.10.peg.2578	ATHE_RS10210	Athe_2032
fig|31899.10.peg.2579	-	-
fig|31899.10.peg.2580	-	-
fig|31899.10.peg.2581	ATHE_RS10225	Athe_2035
fig|31899.10.peg.2582	ATHE_RS10230	Athe_2036
fig|31899.10.peg.2583	ATHE_RS10235	Athe_2037
fig|31899.10.peg.2584	ATHE_RS10240	Athe_2038
fig|31899.10.peg.2585	ATHE_RS10245	Athe_2039
fig|31899.10.peg.2586	ATHE_RS10250	Athe_2040
fig|31899.10.peg.2587	ATHE_RS10255	Athe_2041
fig|31899.10.peg.2588	-	-
fig|31899.10.peg.2589	ATHE_RS10265	Athe_2043
fig|31899.10.peg.2590	ATHE_RS10270	Athe_2044
fig|31899.10.peg.2591	ATHE_RS10275	Athe_2045
fig|31899.10.peg.2592	ATHE_RS10280	Athe_2046
fig|31899.10.peg.2593	ATHE_RS10285	Athe_2047
fig|31899.10.peg.2594	ATHE_RS10290	Athe_2048
fig|31899.10.peg.2595	ATHE_RS10295	Athe_2049
fig|31899.10.peg.2596	ATHE_RS10300	Athe_2050
fig|31899.10.peg.2597	ATHE_RS10305	Athe_2051
fig|31899.10.peg.2598	ATHE_RS10310	Athe_2052
fig|31899.10.peg.2599	ATHE_RS10315	Athe_2053
fig|31899.10.peg.2600	ATHE_RS10320	Athe_2054
fig|31899.10.peg.2601	ATHE_RS10325	Athe_2055
fig|31899.10.peg.2602	ATHE_RS10330	Athe_2056
fig|31899.10.peg.2603	ATHE_RS10335	Athe_2057
fig|31899.10.peg.2604	ATHE_RS10340	Athe_2058
fig|31899.10.peg.2605	ATHE_RS10345	Athe_2059
fig|31899.10.peg.2606	ATHE_RS10350	Athe_2060
fig|31899.10.peg.2607	ATHE_RS10355	Athe_2061
fig|31899.10.peg.2608	ATHE_RS10360	Athe_2062
fig|31899.10.peg.2609	ATHE_RS14340	Athe_2063
fig|31899.10.peg.2610	ATHE_RS10365	Athe_2064
fig|31899.10.peg.2611	ATHE_RS10370	Athe_2065
fig|31899.10.peg.2612	ATHE_RS10375	Athe_2066
fig|31899.10.peg.2613	ATHE_RS10380	Athe_2067
fig|31899.10.peg.2614	ATHE_RS10385	Athe_2068
fig|31899.10.peg.2615	-	-
fig|31899.10.peg.2616	ATHE_RS10395	Athe_2070
fig|31899.10.peg.2617	ATHE_RS10400	Athe_2071
fig|31899.10.peg.2618	ATHE_RS10405	Athe_2072
fig|31899.10.peg.2619	ATHE_RS10410	Athe_2073
fig|31899.10.peg.2620	-	-
fig|31899.10.peg.2621	ATHE_RS10415	Athe_2074
fig|31899.10.repeat.206	-	-
fig|31899.10.peg.2622	-	-
fig|31899.10.peg.2623	ATHE_RS10420	Athe_2075
fig|31899.10.repeat.207	-	-
fig|31899.10.peg.2624	-	-
fig|31899.10.peg.2625	ATHE_RS10425	Athe_2076
fig|31899.10.peg.2626	-	-
fig|31899.10.peg.2627	ATHE_RS10435	Athe_2078
fig|31899.10.peg.2628	-	-
fig|31899.10.peg.2629	ATHE_RS10445	Athe_2080
fig|31899.10.peg.2630	ATHE_RS10450	Athe_2081
fig|31899.10.peg.2631	-	-
fig|31899.10.peg.2632	-	-
fig|31899.10.peg.2633	ATHE_RS10460	Athe_2083
fig|31899.10.peg.2634	ATHE_RS10465	Athe_2084
fig|31899.10.peg.2635	ATHE_RS10470	Athe_2085
fig|31899.10.peg.2636	-	-
fig|31899.10.repeat.208	-	-
fig|31899.10.peg.2637	ATHE_RS11550	Athe_2293
fig|31899.10.peg.2638	ATHE_RS11545	Athe_2292
fig|31899.10.peg.2639	-	-
fig|31899.10.peg.2640	ATHE_RS10495	Athe_2090
fig|31899.10.peg.2641	ATHE_RS10500	Athe_2091
fig|31899.10.peg.2642	ATHE_RS10505	Athe_2092
fig|31899.10.peg.2643	ATHE_RS10510	Athe_2093
fig|31899.10.peg.2644	ATHE_RS10515	Athe_2094
fig|31899.10.peg.2645	ATHE_RS10520	Athe_2095
fig|31899.10.peg.2646	ATHE_RS10525	Athe_2096
fig|31899.10.peg.2647	ATHE_RS10530	Athe_2097
fig|31899.10.peg.2648	-	-
fig|31899.10.peg.2649	-	-
fig|31899.10.peg.2650	ATHE_RS10540	Athe_2099
fig|31899.10.peg.2651	ATHE_RS10545	Athe_2100
fig|31899.10.peg.2652	ATHE_RS10550	Athe_2101
fig|31899.10.peg.2653	ATHE_RS10555	Athe_2102
fig|31899.10.peg.2654	-	-
fig|31899.10.peg.2655	ATHE_RS10565	Athe_2104
fig|31899.10.peg.2656	ATHE_RS10570	Athe_2105
fig|31899.10.peg.2657	ATHE_RS10575	Athe_2106
fig|31899.10.peg.2658	ATHE_RS10580	Athe_2107
fig|31899.10.peg.2659	ATHE_RS10585	Athe_2108
fig|31899.10.peg.2660	ATHE_RS10590	Athe_2109
fig|31899.10.repeat.209	-	-
fig|31899.10.peg.2661	ATHE_RS10595	Athe_2110
fig|31899.10.peg.2662	-	-
fig|31899.10.peg.2663	-	-
fig|31899.10.peg.2664	ATHE_RS10605	Athe_2112
fig|31899.10.peg.2665	-	-
fig|31899.10.peg.2666	ATHE_RS10615	Athe_2114
fig|31899.10.peg.2667	-	-
fig|31899.10.peg.2668	-	-
fig|31899.10.peg.2669	ATHE_RS10620	NA
fig|31899.10.peg.2670	ATHE_RS10625	Athe_2115
fig|31899.10.peg.2671	ATHE_RS10630	Athe_2116
fig|31899.10.peg.2672	-	-
fig|31899.10.peg.2673	ATHE_RS10640	Athe_2118
fig|31899.10.peg.2674	ATHE_RS10645	Athe_2119
fig|31899.10.peg.2675	ATHE_RS10650	Athe_2120
fig|31899.10.peg.2676	ATHE_RS10655	Athe_2121
fig|31899.10.peg.2677	ATHE_RS10660	Athe_2122
fig|31899.10.peg.2678	ATHE_RS10665	Athe_2123
fig|31899.10.peg.2679	ATHE_RS10670	Athe_2124
fig|31899.10.peg.2680	ATHE_RS10675	Athe_2125
fig|31899.10.peg.2681	ATHE_RS10680	Athe_2126
fig|31899.10.peg.2682	ATHE_RS10685	Athe_2127
fig|31899.10.peg.2683	ATHE_RS10690	Athe_2128
fig|31899.10.peg.2684	ATHE_RS10695	Athe_2129
fig|31899.10.peg.2685	-	-
fig|31899.10.peg.2686	ATHE_RS10705	Athe_2131
fig|31899.10.peg.2687	ATHE_RS10710	Athe_2132
fig|31899.10.peg.2688	ATHE_RS10715	Athe_2133
fig|31899.10.peg.2689	ATHE_RS10720	Athe_2134
fig|31899.10.peg.2690	ATHE_RS10725	Athe_2135
fig|31899.10.peg.2691	ATHE_RS10730	Athe_2136
fig|31899.10.peg.2692	ATHE_RS10735	Athe_2137
fig|31899.10.peg.2693	ATHE_RS10740	Athe_2138
fig|31899.10.peg.2694	ATHE_RS10745	Athe_2139
fig|31899.10.peg.2695	ATHE_RS10750	Athe_2140
fig|31899.10.peg.2696	ATHE_RS10755	Athe_2141
fig|31899.10.peg.2697	ATHE_RS10760	Athe_2142
fig|31899.10.peg.2698	ATHE_RS10765	Athe_2143
fig|31899.10.peg.2699	ATHE_RS10770	Athe_2144
fig|31899.10.peg.2700	ATHE_RS10775	Athe_2145
fig|31899.10.peg.2701	ATHE_RS10780	Athe_2146
fig|31899.10.peg.2702	ATHE_RS10785	Athe_2147
fig|31899.10.peg.2703	ATHE_RS10790	Athe_2148
fig|31899.10.peg.2704	ATHE_RS10795	Athe_2149
fig|31899.10.peg.2705	ATHE_RS10800	Athe_2150
fig|31899.10.peg.2706	ATHE_RS10805	Athe_2151
fig|31899.10.peg.2707	ATHE_RS10810	Athe_2152
fig|31899.10.peg.2708	ATHE_RS10815	Athe_2153
fig|31899.10.peg.2709	ATHE_RS10820	Athe_2154
fig|31899.10.peg.2710	ATHE_RS10825	Athe_2155
fig|31899.10.peg.2711	ATHE_RS10830	Athe_2156
fig|31899.10.peg.2712	-	-
fig|31899.10.peg.2713	ATHE_RS10840	Athe_2158
fig|31899.10.peg.2714	ATHE_RS10845	Athe_2159
fig|31899.10.peg.2715	ATHE_RS10850	Athe_2160
fig|31899.10.peg.2716	ATHE_RS10855	Athe_2161
fig|31899.10.peg.2717	ATHE_RS10860	Athe_2162
fig|31899.10.peg.2718	ATHE_RS10865	Athe_2163
fig|31899.10.peg.2719	ATHE_RS10870	Athe_2164
fig|31899.10.peg.2720	ATHE_RS10875	Athe_2165
fig|31899.10.peg.2721	ATHE_RS10880	Athe_2166
fig|31899.10.peg.2722	ATHE_RS10885	Athe_2167
fig|31899.10.peg.2723	ATHE_RS10890	Athe_2168
fig|31899.10.peg.2724	ATHE_RS10895	Athe_2169
fig|31899.10.peg.2725	ATHE_RS10900	Athe_2170
fig|31899.10.peg.2726	ATHE_RS10905	Athe_2171
fig|31899.10.peg.2727	ATHE_RS10910	Athe_2172
fig|31899.10.peg.2728	-	-
fig|31899.10.peg.2729	-	-
fig|31899.10.peg.2730	ATHE_RS10920	Athe_2174
fig|31899.10.peg.2731	ATHE_RS10925	Athe_2175
fig|31899.10.peg.2732	ATHE_RS10930	Athe_2176
fig|31899.10.peg.2733	-	-
fig|31899.10.peg.2734	-	-
fig|31899.10.peg.2735	ATHE_RS10945	Athe_2179
fig|31899.10.peg.2736	ATHE_RS10950	Athe_2180
fig|31899.10.peg.2737	ATHE_RS10955	Athe_2181
fig|31899.10.peg.2738	ATHE_RS10960	Athe_2182
fig|31899.10.peg.2739	ATHE_RS10965	Athe_2183
fig|31899.10.peg.2740	ATHE_RS10970	Athe_2184
fig|31899.10.peg.2741	ATHE_RS10975	Athe_2185
fig|31899.10.peg.2742	ATHE_RS10980	Athe_2186
fig|31899.10.peg.2743	ATHE_RS10985	Athe_2187
fig|31899.10.peg.2744	-	-
fig|31899.10.peg.2745	ATHE_RS10995	Athe_2189
fig|31899.10.peg.2746	ATHE_RS11000	Athe_2190
fig|31899.10.peg.2747	ATHE_RS11005	Athe_2191
fig|31899.10.peg.2748	ATHE_RS11010	Athe_2192
fig|31899.10.peg.2749	ATHE_RS11015	Athe_2193
fig|31899.10.rna.61	-	-
fig|31899.10.peg.2750	ATHE_RS11025	Athe_2194
fig|31899.10.peg.2751	ATHE_RS11030	Athe_2195
fig|31899.10.peg.2752	-	-
fig|31899.10.rna.62	-	-
fig|31899.10.rna.63	-	-
fig|31899.10.peg.2753	ATHE_RS11045	Athe_2196
fig|31899.10.peg.2754	ATHE_RS11050	Athe_2197
fig|31899.10.peg.2755	ATHE_RS11055	Athe_2198
fig|31899.10.peg.2756	ATHE_RS11060	Athe_2199
fig|31899.10.peg.2757	-	-
fig|31899.10.peg.2758	ATHE_RS11065	NA
fig|31899.10.repeat.210	-	-
fig|31899.10.peg.2759	-	-
fig|31899.10.peg.2760	-	-
fig|31899.10.peg.2761	ATHE_RS11075	Athe_2201
fig|31899.10.repeat.211	-	-
fig|31899.10.peg.2762	-	-
fig|31899.10.peg.2763	-	-
fig|31899.10.peg.2764	-	-
fig|31899.10.peg.2765	ATHE_RS11085	Athe_2203
fig|31899.10.peg.2766	ATHE_RS11090	Athe_2204
fig|31899.10.peg.2767	ATHE_RS11095	Athe_2205
fig|31899.10.peg.2768	ATHE_RS11100	Athe_2206
fig|31899.10.peg.2769	ATHE_RS11105	Athe_2207
fig|31899.10.peg.2770	ATHE_RS11110	Athe_2208
fig|31899.10.peg.2771	ATHE_RS11115	Athe_2209
fig|31899.10.rna.64	-	-
fig|31899.10.peg.2772	-	-
fig|31899.10.peg.2773	ATHE_RS11130	Athe_2211
fig|31899.10.peg.2774	ATHE_RS11135	Athe_2212
fig|31899.10.peg.2775	ATHE_RS11140	Athe_2213
fig|31899.10.peg.2776	ATHE_RS11145	Athe_2214
fig|31899.10.peg.2777	ATHE_RS11150	Athe_2215
fig|31899.10.peg.2778	ATHE_RS11155	Athe_2216
fig|31899.10.peg.2779	ATHE_RS11160	Athe_2217
fig|31899.10.peg.2780	ATHE_RS11165	Athe_2218
fig|31899.10.peg.2781	ATHE_RS11170	Athe_2219
fig|31899.10.peg.2782	ATHE_RS11175	Athe_2220
fig|31899.10.repeat.212	-	-
fig|31899.10.peg.2783	-	-
fig|31899.10.repeat.213	-	-
fig|31899.10.repeat.214	-	-
fig|31899.10.peg.2784	-	-
fig|31899.10.repeat.215	-	-
fig|31899.10.peg.2785	-	-
fig|31899.10.peg.2786	ATHE_RS11195	Athe_2223
fig|31899.10.peg.2787	ATHE_RS11200	Athe_2224
fig|31899.10.peg.2788	-	-
fig|31899.10.peg.2789	-	-
fig|31899.10.peg.2790	ATHE_RS11210	Athe_2226
fig|31899.10.peg.2791	ATHE_RS11215	Athe_2227
fig|31899.10.peg.2792	ATHE_RS11220	Athe_2228
fig|31899.10.peg.2793	ATHE_RS11225	Athe_2229
fig|31899.10.peg.2794	ATHE_RS11230	Athe_2230
fig|31899.10.peg.2795	ATHE_RS11235	Athe_2231
fig|31899.10.peg.2796	ATHE_RS11240	Athe_2232
fig|31899.10.peg.2797	ATHE_RS11245	Athe_2233
fig|31899.10.peg.2798	ATHE_RS11250	Athe_2234
fig|31899.10.peg.2799	ATHE_RS11255	Athe_2235
fig|31899.10.peg.2800	ATHE_RS11260	Athe_2236
fig|31899.10.peg.2801	ATHE_RS11265	Athe_2237
fig|31899.10.peg.2802	ATHE_RS11270	Athe_2238
fig|31899.10.peg.2803	ATHE_RS11275	Athe_2239
fig|31899.10.peg.2804	ATHE_RS11280	Athe_2240
fig|31899.10.peg.2805	ATHE_RS11285	Athe_2241
fig|31899.10.peg.2806	ATHE_RS11290	Athe_2242
fig|31899.10.peg.2807	ATHE_RS11295	Athe_2243
fig|31899.10.peg.2808	ATHE_RS11300	Athe_2244
fig|31899.10.peg.2809	ATHE_RS11305	Athe_2245
fig|31899.10.peg.2810	ATHE_RS11310	Athe_2246
fig|31899.10.peg.2811	ATHE_RS11315	Athe_2247
fig|31899.10.peg.2812	ATHE_RS11320	Athe_2248
fig|31899.10.peg.2813	ATHE_RS11325	Athe_2249
fig|31899.10.peg.2814	ATHE_RS11330	Athe_2250
fig|31899.10.peg.2815	-	-
fig|31899.10.peg.2816	-	-
fig|31899.10.peg.2817	ATHE_RS11340	Athe_2252
fig|31899.10.peg.2818	ATHE_RS11345	Athe_2253
fig|31899.10.peg.2819	ATHE_RS11350	Athe_2254
fig|31899.10.peg.2820	ATHE_RS11355	Athe_2255
fig|31899.10.peg.2821	-	-
fig|31899.10.peg.2822	-	-
fig|31899.10.peg.2823	ATHE_RS11360	Athe_2256
fig|31899.10.peg.2824	ATHE_RS11365	Athe_2257
fig|31899.10.peg.2825	-	-
fig|31899.10.peg.2826	-	-
fig|31899.10.peg.2827	ATHE_RS11380	Athe_2260
fig|31899.10.peg.2828	ATHE_RS11385	Athe_2261
fig|31899.10.peg.2829	ATHE_RS11390	Athe_2262
fig|31899.10.peg.2830	ATHE_RS11395	Athe_2263
fig|31899.10.peg.2831	ATHE_RS11400	Athe_2264
fig|31899.10.peg.2832	ATHE_RS11405	Athe_2265
fig|31899.10.peg.2833	ATHE_RS11410	Athe_2266
fig|31899.10.peg.2834	ATHE_RS11415	NA
fig|31899.10.peg.2835	ATHE_RS11420	Athe_2267
fig|31899.10.peg.2836	ATHE_RS11425	Athe_2268
fig|31899.10.peg.2837	ATHE_RS11430	Athe_2269
fig|31899.10.peg.2838	ATHE_RS11435	Athe_2270
fig|31899.10.peg.2839	ATHE_RS11440	Athe_2271
fig|31899.10.peg.2840	ATHE_RS11445	Athe_2272
fig|31899.10.repeat.216	-	-
fig|31899.10.peg.2841	-	-
fig|31899.10.peg.2842	ATHE_RS11455	Athe_2274
fig|31899.10.peg.2843	ATHE_RS11460	Athe_2275
fig|31899.10.peg.2844	ATHE_RS11465	Athe_2276
fig|31899.10.peg.2845	ATHE_RS11470	Athe_2277
fig|31899.10.peg.2846	ATHE_RS11475	Athe_2278
fig|31899.10.peg.2847	ATHE_RS11480	Athe_2279
fig|31899.10.peg.2848	-	-
fig|31899.10.peg.2849	ATHE_RS11490	Athe_2281
fig|31899.10.peg.2850	-	-
fig|31899.10.peg.2851	ATHE_RS11495	Athe_2282
fig|31899.10.peg.2852	ATHE_RS11500	Athe_2283
fig|31899.10.peg.2853	-	-
fig|31899.10.peg.2854	-	-
fig|31899.10.peg.2855	ATHE_RS11510	Athe_2285
fig|31899.10.peg.2856	-	-
fig|31899.10.peg.2857	ATHE_RS11515	Athe_2286
fig|31899.10.peg.2858	ATHE_RS11520	Athe_2287
fig|31899.10.peg.2859	ATHE_RS11525	Athe_2288
fig|31899.10.peg.2860	ATHE_RS11530	Athe_2289
fig|31899.10.peg.2861	-	-
fig|31899.10.peg.2862	-	-
fig|31899.10.peg.2863	ATHE_RS11540	Athe_2291
fig|31899.10.repeat.217	-	-
fig|31899.10.peg.2864	ATHE_RS11545	Athe_2292
fig|31899.10.peg.2865	ATHE_RS11550	Athe_2293
fig|31899.10.peg.2866	-	-
fig|31899.10.peg.2867	ATHE_RS11560	Athe_2295
fig|31899.10.repeat.218	-	-
fig|31899.10.peg.2868	ATHE_RS11565	Athe_2296
fig|31899.10.peg.2869	ATHE_RS11570	Athe_2297
fig|31899.10.peg.2870	ATHE_RS11575	Athe_2298
fig|31899.10.peg.2871	-	-
fig|31899.10.peg.2872	-	-
fig|31899.10.peg.2873	-	-
fig|31899.10.peg.2874	ATHE_RS11590	Athe_2302
fig|31899.10.peg.2875	ATHE_RS11595	Athe_2303
fig|31899.10.peg.2876	ATHE_RS11600	Athe_2304
fig|31899.10.peg.2877	ATHE_RS11605	NA
fig|31899.10.peg.2878	ATHE_RS11610	Athe_2306
fig|31899.10.peg.2879	ATHE_RS11615	Athe_2307
fig|31899.10.peg.2880	ATHE_RS11620	NA
fig|31899.10.peg.2881	ATHE_RS11625	Athe_2308
fig|31899.10.peg.2882	ATHE_RS11630	Athe_2309
fig|31899.10.peg.2883	ATHE_RS11635	Athe_2310
fig|31899.10.peg.2884	-	-
fig|31899.10.peg.2885	-	-
fig|31899.10.peg.2886	ATHE_RS11650	Athe_2313
fig|31899.10.peg.2887	-	-
fig|31899.10.peg.2888	ATHE_RS11655	Athe_2315
fig|31899.10.peg.2889	-	-
fig|31899.10.peg.2890	ATHE_RS11665	Athe_2316
fig|31899.10.peg.2891	ATHE_RS11670	Athe_2317
fig|31899.10.peg.2892	ATHE_RS11675	Athe_2318
fig|31899.10.peg.2893	ATHE_RS11680	Athe_2319
fig|31899.10.peg.2894	ATHE_RS11685	Athe_2320
fig|31899.10.peg.2895	-	-
fig|31899.10.repeat.219	-	-
fig|31899.10.peg.2896	ATHE_RS11690	Athe_2321
fig|31899.10.repeat.220	-	-
fig|31899.10.peg.2897	-	-
fig|31899.10.peg.2898	ATHE_RS11700	Athe_2323
fig|31899.10.peg.2899	ATHE_RS11705	Athe_2324
fig|31899.10.peg.2900	ATHE_RS11710	Athe_2325
fig|31899.10.peg.2901	ATHE_RS11715	Athe_2326
fig|31899.10.peg.2902	ATHE_RS11720	Athe_2327
fig|31899.10.peg.2903	ATHE_RS11725	Athe_2328
fig|31899.10.peg.2904	ATHE_RS11730	Athe_2329
fig|31899.10.peg.2905	ATHE_RS11735	Athe_2330
fig|31899.10.peg.2906	ATHE_RS11740	Athe_2331
fig|31899.10.peg.2907	ATHE_RS11745	Athe_2332
fig|31899.10.peg.2908	ATHE_RS11750	Athe_2333
fig|31899.10.peg.2909	ATHE_RS11755	Athe_2334
fig|31899.10.peg.2910	ATHE_RS11760	Athe_2335
fig|31899.10.peg.2911	ATHE_RS11765	Athe_2336
fig|31899.10.peg.2912	ATHE_RS11770	Athe_2337
fig|31899.10.peg.2913	ATHE_RS11775	Athe_2338
fig|31899.10.peg.2914	ATHE_RS11780	Athe_2339
fig|31899.10.peg.2915	ATHE_RS11785	Athe_2340
fig|31899.10.peg.2916	ATHE_RS11790	Athe_2341
fig|31899.10.peg.2917	ATHE_RS11795	Athe_2342
fig|31899.10.peg.2918	ATHE_RS11800	Athe_2343
fig|31899.10.peg.2919	ATHE_RS11805	Athe_2344
fig|31899.10.peg.2920	ATHE_RS11810	Athe_2345
fig|31899.10.peg.2921	-	-
fig|31899.10.peg.2922	ATHE_RS11820	Athe_2347
fig|31899.10.peg.2923	ATHE_RS11825	Athe_2348
fig|31899.10.peg.2924	ATHE_RS11830	Athe_2349
fig|31899.10.peg.2925	-	-
fig|31899.10.peg.2926	ATHE_RS11835	Athe_2350
fig|31899.10.peg.2927	ATHE_RS11840	Athe_2351
fig|31899.10.peg.2928	ATHE_RS11845	Athe_2352
fig|31899.10.peg.2929	ATHE_RS11850	Athe_2353
fig|31899.10.peg.2930	ATHE_RS11855	Athe_2354
fig|31899.10.peg.2931	ATHE_RS11860	Athe_2355
fig|31899.10.peg.2932	-	-
fig|31899.10.peg.2933	ATHE_RS11870	Athe_2357
fig|31899.10.peg.2934	ATHE_RS11875	Athe_2358
fig|31899.10.peg.2935	ATHE_RS11880	Athe_2359
fig|31899.10.peg.2936	ATHE_RS11885	Athe_2360
fig|31899.10.peg.2937	ATHE_RS11890	Athe_2361
fig|31899.10.peg.2938	-	-
fig|31899.10.peg.2939	ATHE_RS11895	Athe_2362
fig|31899.10.peg.2940	-	-
fig|31899.10.peg.2941	ATHE_RS11900	Athe_2363
fig|31899.10.peg.2942	ATHE_RS11905	Athe_2364
fig|31899.10.peg.2943	ATHE_RS11910	Athe_2365
fig|31899.10.peg.2944	-	-
fig|31899.10.peg.2945	ATHE_RS11915	Athe_2366
fig|31899.10.peg.2946	ATHE_RS11920	Athe_2367
fig|31899.10.peg.2947	ATHE_RS11925	Athe_2368
fig|31899.10.peg.2948	ATHE_RS11930	Athe_2369
fig|31899.10.peg.2949	-	-
