Tag	1094508.3	203119.11	31899.1	394503.7
TAG13515	-	-	-	-
TAG13516	-	-	-	-
TAG13517	-	-	-	-
TAG13518	-	-	-	-
TAG13519	-	-	-	-
TAG13520	-	-	-	-
TAG13521	-	-	-	-
TAG13522	-	-	-	-
TAG13523	-	-	-	-
TAG13524	-	-	-	-
TAG13525	-	-	-	-
TAG13526	-	-	-	-
TAG13527	-	-	-	-
TAG13528	-	-	-	-
TAG13529	-	-	-	-
TAG13530	-	-	-	-
TAG13531	-	-	-	-
TAG13532	-	-	-	-
TAG13533	-	-	-	-
TAG13534	-	-	-	-
TAG13535	-	-	-	-
TAG13536	-	-	-	-
TAG13537	-	-	-	-
TAG13538	-	-	-	-
TAG13539	-	-	-	-
TAG13540	-	-	-	-
TAG13541	-	-	-	-
TAG13542	-	-	-	-
TAG13543	-	-	-	-
TAG13544	-	-	-	-
TAG13545	-	-	-	-
TAG13546	-	-	-	-
TAG13547	fig|1094508.3.peg.1677|Tsac_1656	"fig|203119.11.peg.2701|Cthe_2538,fig|203119.11.peg.623|Cthe_0597"	"fig|31899.10.peg.1670|SAMN05216182_1463,fig|31899.10.peg.781|SAMN05216182_0623"	-
TAG13548	-	-	-	-
TAG13549	-	-	-	-
TAG13550	-	-	-	-
TAG13551	-	-	-	-
TAG13552	fig|1094508.3.peg.560|Tsac_0554	fig|203119.11.peg.2525|Cthe_2373	-	fig|394503.7.peg.3|Ccel_0003
TAG13553	-	-	-	-
TAG13554	-	-	-	-
TAG13555	-	-	-	-
TAG13556	-	-	-	-
TAG13557	-	-	-	-
TAG13558	-	-	-	-
TAG13559	-	-	-	-
TAG13560	-	-	-	-
TAG13561	-	-	-	-
TAG13562	-	-	-	-
TAG13563	-	-	-	-
TAG13564	-	-	-	-
TAG13565	-	-	-	-
TAG13566	-	-	-	-
TAG13567	-	-	-	-
TAG13568	-	-	-	-
TAG13569	-	-	-	-
TAG13570	-	-	-	-
TAG13571	-	-	-	-
TAG13572	-	-	-	-
TAG13573	-	-	-	-
TAG13574	-	-	-	-
TAG13575	-	-	-	-
TAG13576	-	-	-	-
TAG13577	-	-	-	-
TAG13578	-	-	-	-
TAG13579	-	-	-	-
TAG13580	-	-	-	-
TAG13581	-	-	-	-
TAG13582	-	-	-	-
TAG13583	-	-	-	-
TAG13584	-	-	-	-
TAG13585	-	-	-	-
TAG13586	-	-	-	-
TAG13587	-	-	-	-
TAG13588	-	-	-	-
TAG13589	-	-	-	-
TAG13590	-	-	-	-
TAG13591	fig|1094508.3.peg.2060|Tsac_2034	-	-	-
TAG13592	-	-	-	-
TAG13593	-	-	-	-
TAG13594	-	-	-	-
TAG13595	-	-	-	-
TAG13596	-	-	-	-
TAG13597	-	-	-	-
TAG13598	-	-	-	-
TAG13599	-	-	-	-
TAG13600	-	-	-	-
TAG13601	-	-	-	-
TAG13602	-	-	-	-
TAG13603	-	-	-	-
TAG13604	-	-	-	-
TAG13605	-	-	-	-
TAG13606	-	-	-	-
TAG13607	-	-	-	-
TAG13608	-	-	-	-
TAG13609	-	-	-	-
TAG13610	-	-	-	-
TAG13611	-	-	-	-
TAG13612	-	-	-	fig|394503.7.peg.682|Ccel_0659
TAG13613	-	-	-	-
TAG13614	-	-	-	-
TAG13615	-	-	-	-
TAG13616	fig|1094508.3.peg.574|Tsac_0568	fig|203119.11.peg.2350|Cthe_2209	"fig|31899.10.peg.2650|SAMN05216182_2410,fig|31899.10.peg.956|SAMN05216182_0786"	"fig|394503.7.peg.134|Ccel_0128,fig|394503.7.peg.2641|Ccel_2567"
TAG13617	-	-	-	-
TAG13618	-	-	-	-
TAG13619	-	-	-	-
TAG13620	-	-	-	-
TAG13621	-	-	-	-
TAG13622	-	-	-	-
TAG13623	-	-	-	-
TAG13624	-	-	-	-
TAG13625	-	-	-	-
TAG13626	-	-	-	-
TAG13627	-	-	-	-
TAG13628	fig|1094508.3.peg.937|Tsac_0927	-	-	-
TAG13629	-	-	-	-
TAG13630	-	-	-	-
TAG13631	-	-	-	-
TAG13632	-	-	-	-
TAG13633	-	-	-	-
TAG13634	-	fig|203119.11.peg.248|Cthe_0235	-	-
TAG13635	-	-	-	-
TAG13636	-	-	-	-
TAG13637	-	-	-	-
TAG13638	-	-	-	-
TAG13639	-	-	-	-
TAG13640	-	-	-	-
TAG13641	-	-	-	-
TAG13642	-	-	-	-
TAG13643	-	-	-	-
TAG13644	fig|1094508.3.peg.911|Tsac_0901	-	-	-
TAG13645	-	-	-	-
TAG13646	-	-	-	-
TAG13647	-	-	-	-
TAG13648	-	-	-	-
TAG13649	-	-	-	-
TAG13650	-	-	-	-
TAG13651	-	-	-	-
TAG13652	-	-	-	-
TAG13653	-	-	-	-
TAG13654	-	-	-	-
TAG13655	-	-	-	-
TAG13656	-	-	-	-
TAG13657	-	-	-	-
TAG13658	-	-	-	-
TAG13659	-	-	-	-
TAG13660	-	-	-	-
TAG13661	-	-	-	-
TAG13662	-	-	-	-
TAG13663	-	-	-	-
TAG13664	-	-	-	-
TAG13665	-	-	-	-
TAG13666	-	-	-	-
TAG13667	-	-	-	-
TAG13668	-	-	-	-
TAG13669	-	-	-	-
TAG13670	-	-	-	-
TAG13671	-	-	-	-
TAG13672	-	-	-	-
TAG13673	-	-	-	-
TAG13674	-	-	-	-
TAG13675	-	-	"fig|31899.10.peg.1413|SAMN05216182_1218,fig|31899.10.peg.1428|SAMN05216182_1228"	-
TAG13676	-	-	-	-
TAG13677	-	-	-	-
TAG13678	-	-	-	-
TAG13679	-	-	-	-
TAG13680	-	-	-	-
TAG13681	-	-	-	fig|394503.7.peg.1112|Ccel_1079
TAG13682	-	-	-	-
TAG13683	-	-	-	-
TAG13684	-	-	-	-
TAG13685	-	-	-	-
TAG13686	-	-	-	-
TAG13687	-	-	-	-
TAG13688	-	-	-	-
TAG13689	fig|1094508.3.peg.45|Tsac_0044	-	-	-
TAG13690	-	-	-	-
TAG13691	-	-	-	-
TAG13692	-	-	-	-
TAG13693	-	-	-	-
TAG13694	-	-	-	-
TAG13695	-	-	-	-
TAG13696	-	-	-	-
TAG13697	fig|1094508.3.peg.2659|Tsac_2623	fig|203119.11.peg.1872|Cthe_1776	fig|31899.10.peg.864|SAMN05216182_0705	fig|394503.7.peg.828|Ccel_0799
TAG13698	fig|1094508.3.peg.788|Tsac_0781	-	-	fig|394503.7.peg.2508|Ccel_2433
TAG13699	-	-	-	-
TAG13700	-	-	-	-
TAG13701	-	-	-	-
TAG13702	-	-	-	-
TAG13703	-	-	-	-
TAG13704	fig|1094508.3.peg.1694|Tsac_1672	fig|203119.11.peg.2205|Cthe_2078	fig|31899.10.peg.1272|SAMN05216182_1085	fig|394503.7.peg.188|Ccel_0180
TAG13705	-	-	fig|31899.10.peg.2810|SAMN05216182_2565	-
TAG13706	-	-	-	-
TAG13707	-	-	-	-
TAG13708	-	fig|203119.11.peg.627|Cthe_0601	-	-
TAG13709	-	-	-	-
TAG13710	-	-	-	-
TAG13711	-	-	-	-
TAG13712	-	-	-	-
TAG13713	-	-	-	-
TAG13714	-	-	-	-
TAG13715	-	-	-	-
TAG13716	-	-	-	-
TAG13717	-	-	-	-
TAG13718	fig|1094508.3.peg.1678|Tsac_1657	"fig|203119.11.peg.2702|Cthe_2539,fig|203119.11.peg.626|Cthe_0600"	"fig|31899.10.peg.1282|SAMN05216182_1095,fig|31899.10.peg.1671|SAMN05216182_1464,fig|31899.10.peg.784|SAMN05216182_0626"	-
TAG13719	-	-	-	-
TAG13720	-	-	-	-
TAG13721	-	-	-	-
TAG13722	-	-	-	-
TAG13723	-	-	-	-
TAG13724	-	-	-	-
TAG13725	-	-	-	fig|394503.7.peg.426|Ccel_0411
TAG13726	-	-	-	-
TAG13727	-	-	-	-
TAG13728	-	-	-	-
TAG13729	-	-	-	-
TAG13730	-	-	-	-
TAG13731	-	-	-	-
TAG13732	-	-	-	-
TAG13733	-	-	-	-
TAG13734	-	-	-	-
TAG13735	-	-	fig|31899.10.peg.1325|SAMN05216182_1137	fig|394503.7.peg.2812|Ccel_2725
TAG13736	-	-	-	-
TAG13737	-	-	-	-
TAG13738	-	-	-	-
TAG13739	-	-	-	-
TAG13740	-	-	-	-
TAG13741	-	-	-	-
TAG13742	-	-	-	-
TAG13743	-	-	-	-
TAG13744	-	-	-	-
TAG13745	-	-	-	-
TAG13746	-	-	-	-
TAG13747	-	-	-	-
TAG13748	-	-	-	-
TAG13749	-	-	-	-
TAG13750	-	-	-	-
TAG13751	-	-	-	-
TAG13752	-	-	fig|31899.10.peg.1287|SAMN05216182_1099	fig|394503.7.peg.1656|Ccel_1606
TAG13753	-	-	-	-
TAG13754	fig|1094508.3.peg.923|Tsac_0913	-	-	-
TAG13755	-	-	-	-
TAG13756	-	-	-	-
TAG13757	-	-	-	-
TAG13758	-	-	-	-
TAG13759	-	-	-	-
TAG13760	-	-	-	-
TAG13761	-	-	-	-
TAG13762	-	-	-	-
TAG13763	-	-	-	-
TAG13764	-	-	-	-
TAG13765	-	-	-	-
TAG13766	-	-	fig|31899.10.peg.1717|SAMN05216182_1507	-
TAG13767	fig|1094508.3.peg.1715|Tsac_1692	-	-	-
TAG13768	-	-	-	-
TAG13769	-	-	-	-
TAG13770	-	-	-	-
TAG13771	-	-	-	-
TAG13772	-	-	-	-
TAG13773	-	-	-	-
TAG13774	-	-	-	-
TAG13775	-	-	-	-
TAG13776	-	-	-	-
TAG13777	-	-	-	-
TAG13778	-	-	-	-
TAG13779	-	-	-	-
TAG13780	-	-	-	-
TAG13781	-	fig|203119.11.peg.2849|Cthe_2677	-	fig|394503.7.peg.1194|Ccel_1158
TAG13782	-	-	-	-
TAG13783	fig|1094508.3.peg.1331|Tsac_1317	fig|203119.11.peg.778|Cthe_0738	-	fig|394503.7.peg.1767|Ccel_1715
TAG13784	-	-	-	-
TAG13785	-	-	-	-
TAG13786	-	-	-	-
TAG13787	-	-	-	-
TAG13788	-	-	-	-
TAG13789	-	-	-	-
TAG13790	-	-	-	-
TAG13791	-	-	-	-
TAG13792	-	-	-	fig|394503.7.peg.1402|Ccel_1361
TAG13793	-	-	-	-
TAG13794	-	-	-	-
TAG13795	-	-	-	-
TAG13796	-	-	-	-
TAG13797	-	-	-	-
TAG13798	-	-	-	-
TAG13799	-	-	-	-
TAG13800	-	-	-	-
TAG13801	-	-	-	-
TAG13802	-	-	-	-
TAG13803	-	-	-	-
TAG13804	fig|1094508.3.peg.1821|Tsac_1797	fig|203119.11.peg.509|Cthe_0482	fig|31899.10.peg.2711|SAMN05216182_2469	fig|394503.7.peg.2090|Ccel_2034
TAG13805	-	-	-	-
TAG13806	fig|1094508.3.peg.1816|Tsac_1792	fig|203119.11.peg.504|Cthe_0477	fig|31899.10.peg.2716|SAMN05216182_2474	fig|394503.7.peg.2095|Ccel_2039
TAG13807	-	-	-	-
TAG13808	-	-	-	-
TAG13809	-	-	-	-
TAG13810	-	-	-	-
TAG13811	-	-	-	-
TAG13812	-	-	-	-
TAG13813	-	-	-	-
TAG13814	-	-	-	-
TAG13815	-	-	-	-
TAG13816	-	-	-	-
TAG13817	-	-	-	-
TAG13818	-	-	-	-
TAG13819	-	-	-	-
TAG13820	-	-	-	-
TAG13821	-	-	-	-
TAG13822	-	-	-	-
TAG13823	fig|1094508.3.peg.1770|Tsac_1746	fig|203119.11.peg.1079|Cthe_1027	fig|31899.10.peg.1745|SAMN05216182_1535	fig|394503.7.peg.2194|Ccel_2135
TAG13824	-	-	-	-
TAG13825	-	-	-	-
TAG13826	-	-	-	-
TAG13827	-	-	-	-
TAG13828	-	-	-	-
TAG13829	fig|1094508.3.peg.929|Tsac_0919	-	-	-
TAG13830	-	-	-	-
TAG13831	fig|1094508.3.peg.1789|Tsac_1765	fig|203119.11.peg.809|Cthe_0767	fig|31899.10.peg.1448|SAMN05216182_1247	fig|394503.7.peg.736|Ccel_0712
TAG13832	"fig|1094508.3.peg.2216|Tsac_2189,fig|1094508.3.peg.787|Tsac_0780"	fig|203119.11.peg.1337|Cthe_1267	fig|31899.10.peg.179|SAMN05216182_0107	fig|394503.7.peg.1919|Ccel_1863
TAG13833	-	-	-	-
TAG13834	-	-	-	-
TAG13835	-	-	-	-
TAG13836	-	-	-	-
TAG13837	-	-	-	-
TAG13838	-	-	-	-
TAG13839	-	-	-	-
TAG13840	-	-	-	-
TAG13841	-	-	-	-
TAG13842	-	-	-	-
TAG13843	-	-	-	-
TAG13844	-	-	-	-
TAG13845	-	-	-	-
TAG13846	-	-	-	-
TAG13847	-	-	-	-
TAG13848	-	-	-	-
TAG13849	-	-	-	-
TAG13850	-	-	-	-
TAG13851	-	-	-	-
TAG13852	-	-	-	-
TAG13853	fig|1094508.3.peg.1859|Tsac_1834	fig|203119.11.peg.443|Cthe_0418	fig|31899.10.peg.1538|SAMN05216182_1336	fig|394503.7.peg.1758|Ccel_1707
TAG13854	-	-	-	-
TAG13855	-	-	-	-
TAG13856	fig|1094508.3.peg.1543|Tsac_1522	"fig|203119.11.peg.1012|Cthe_0963,fig|203119.11.peg.1229|Cthe_1170"	fig|31899.10.peg.1616|SAMN05216182_1412	"fig|394503.7.peg.536|Ccel_0519,fig|394503.7.peg.545|Ccel_0525"
TAG13857	fig|1094508.3.peg.1866|Tsac_1841	-	-	fig|394503.7.peg.1753|Ccel_1702
TAG13858	fig|1094508.3.peg.1871|Tsac_1846	fig|203119.11.peg.1107|Cthe_1050	fig|31899.10.peg.1465|SAMN05216182_1263	fig|394503.7.peg.699|Ccel_0676
TAG13859	-	-	-	-
TAG13860	"fig|1094508.3.peg.1782|Tsac_1758,fig|1094508.3.peg.1880|Tsac_1855"	"fig|203119.11.peg.1148|Cthe_1089,fig|203119.11.peg.976|Cthe_0929"	fig|31899.10.peg.1647|SAMN05216182_1443	fig|394503.7.peg.712|Ccel_0689
TAG13861	fig|1094508.3.peg.59|Tsac_0058	fig|203119.11.peg.3365|Cthe_3152	-	fig|394503.7.peg.667|Ccel_0645
TAG13862	-	-	-	-
TAG13863	fig|1094508.3.peg.1892|Tsac_1867	fig|203119.11.peg.817|Cthe_0775	fig|31899.10.peg.1991|SAMN05216182_1777	fig|394503.7.peg.1746|Ccel_1695
TAG13864	-	-	-	-
TAG13865	-	-	-	-
TAG13866	-	-	-	-
TAG13867	-	-	-	-
TAG13868	-	-	-	-
TAG13869	-	-	-	-
TAG13870	-	-	-	-
TAG13871	-	-	-	-
TAG13872	-	-	-	-
TAG13873	-	-	-	-
TAG13874	-	-	-	-
TAG13875	-	-	-	-
TAG13876	fig|1094508.3.peg.454|Tsac_0450	-	-	-
TAG13877	-	-	-	-
TAG13878	-	-	-	-
TAG13879	-	-	-	-
TAG13880	-	-	-	-
TAG13881	-	-	-	-
TAG13882	-	-	-	-
TAG13883	-	-	-	-
TAG13884	-	-	-	-
TAG13885	-	-	fig|31899.10.peg.2059|SAMN05216182_1852	fig|394503.7.peg.2056|Ccel_1998
TAG13886	-	-	-	-
TAG13887	-	-	-	-
TAG13888	-	-	-	-
TAG13889	-	-	-	-
TAG13890	-	-	-	-
TAG13891	-	-	-	-
TAG13892	-	-	-	-
TAG13893	-	-	-	-
TAG13894	-	-	-	-
TAG13895	-	-	-	-
TAG13896	-	-	-	-
TAG13897	fig|1094508.3.peg.241|Tsac_0240	fig|203119.11.peg.2210|Cthe_2083	fig|31899.10.peg.2890|SAMN05216182_2636	"fig|394503.7.peg.1354|Ccel_1314,fig|394503.7.peg.2064|Ccel_2007"
TAG13898	-	-	-	-
TAG13899	-	-	-	-
TAG13900	-	-	-	-
TAG13901	-	-	-	-
TAG13902	-	-	-	-
TAG13903	-	-	-	-
TAG13904	-	-	-	-
TAG13905	-	-	-	-
TAG13906	-	-	-	-
TAG13907	-	-	-	-
TAG13908	-	-	-	-
TAG13909	-	-	-	-
TAG13910	-	-	-	-
TAG13911	-	-	-	-
TAG13912	-	-	-	-
TAG13913	-	-	-	-
TAG13914	-	-	-	-
TAG13915	-	-	-	-
TAG13916	-	-	-	-
TAG13917	-	-	-	-
TAG13918	-	-	-	-
TAG13919	-	-	-	-
TAG13920	-	-	-	-
TAG13921	-	-	-	-
TAG13922	-	-	-	-
TAG13923	-	-	-	-
TAG13924	fig|1094508.3.peg.1640|Tsac_1619	fig|203119.11.peg.1895|Cthe_1796	fig|31899.10.peg.1304|SAMN05216182_1116	fig|394503.7.peg.2965|Ccel_2881
TAG13925	fig|1094508.3.peg.2037|Tsac_2011	fig|203119.11.peg.915|Cthe_0871	fig|31899.10.peg.2201|SAMN05216182_1983	fig|394503.7.peg.3297|Ccel_3217
TAG13926	-	-	-	-
TAG13927	-	-	-	-
TAG13928	-	-	-	-
TAG13929	-	-	-	-
TAG13930	-	-	-	-
TAG13931	-	-	-	-
TAG13932	-	-	-	-
TAG13933	-	-	-	-
TAG13934	-	-	-	-
TAG13935	-	-	-	-
TAG13936	-	-	-	-
TAG13937	-	-	-	-
TAG13938	-	-	-	-
TAG13939	-	-	-	-
TAG13940	-	-	-	-
TAG13941	-	-	-	-
TAG13942	-	-	-	-
TAG13943	-	-	-	-
TAG13944	-	-	-	-
TAG13945	-	-	-	-
TAG13946	-	-	-	-
TAG13947	"fig|1094508.3.peg.349|Tsac_0346,fig|1094508.3.peg.982|Tsac_0971"	-	fig|31899.10.peg.544	-
TAG13948	-	-	-	-
TAG13949	-	-	-	-
TAG13950	-	-	-	-
TAG13951	-	-	-	-
TAG13952	-	-	-	-
TAG13953	-	-	-	-
TAG13954	-	-	-	-
TAG13955	-	-	-	-
TAG13956	-	-	-	-
TAG13957	-	-	-	-
TAG13958	-	-	-	-
TAG13959	-	-	-	-
TAG13960	-	-	-	-
TAG13961	-	-	-	-
TAG13962	-	-	-	-
TAG13963	-	-	-	-
TAG13964	-	-	-	-
TAG13965	-	-	-	-
TAG13966	-	-	-	-
TAG13967	-	-	-	-
TAG13968	-	-	-	-
TAG13969	-	fig|203119.11.peg.646|Cthe_0619	-	-
TAG13970	-	-	-	-
TAG13971	-	-	-	-
TAG13972	-	-	-	-
TAG13973	-	-	-	-
TAG13974	-	-	-	-
TAG13975	-	-	-	-
TAG13976	-	-	-	-
TAG13977	-	-	-	-
TAG13978	-	-	-	-
TAG13979	-	-	-	-
TAG13980	-	-	-	-
TAG13981	-	-	-	-
TAG13982	-	-	-	-
TAG13983	-	-	-	-
TAG13984	-	-	-	-
TAG13985	-	-	-	-
TAG13986	-	-	-	-
TAG13987	-	-	-	-
TAG13988	-	-	-	-
TAG13989	-	-	-	-
TAG13990	-	-	-	-
TAG13991	-	-	-	-
TAG13992	-	-	-	-
TAG13993	-	-	-	-
TAG13994	-	-	-	-
TAG13995	-	-	-	-
TAG13996	-	-	-	-
TAG13997	-	-	-	-
TAG13998	-	-	-	-
TAG13999	-	-	-	-
TAG14000	-	-	-	-
TAG14001	-	-	-	-
TAG14002	"fig|1094508.3.peg.1600|Tsac_1578,fig|1094508.3.peg.1928|Tsac_1904"	"fig|203119.11.peg.129|Cthe_0120,fig|203119.11.peg.3103|Cthe_2900,fig|203119.11.peg.473|Cthe_0448"	"fig|31899.10.peg.1247|SAMN05216182_1059,fig|31899.10.peg.2189|SAMN05216182_1969,fig|31899.10.peg.857|SAMN05216182_0698"	"fig|394503.7.peg.2118|Ccel_2061,fig|394503.7.peg.2352|Ccel_2284,fig|394503.7.peg.416|Ccel_0400"
TAG14003	-	-	-	-
TAG14004	fig|1094508.3.peg.1933|Tsac_1909	fig|203119.11.peg.708|Cthe_0675	-	fig|394503.7.peg.1804|Ccel_1752
TAG14005	fig|1094508.3.peg.1946|Tsac_1921	fig|203119.11.peg.858|Cthe_0816	fig|31899.10.peg.1821|SAMN05216182_1611	fig|394503.7.peg.1953|Ccel_1898
TAG14006	fig|1094508.3.peg.1948|Tsac_1923	fig|203119.11.peg.870|Cthe_0828	fig|31899.10.peg.1776|SAMN05216182_1566	fig|394503.7.peg.1955|Ccel_1900
TAG14007	-	-	-	-
TAG14008	-	-	-	-
TAG14009	-	-	-	-
TAG14010	fig|1094508.3.peg.2177|Tsac_2150	-	-	-
TAG14011	fig|1094508.3.peg.1956|Tsac_1931	fig|203119.11.peg.881|Cthe_0838	-	fig|394503.7.peg.1964|Ccel_1909
TAG14012	-	-	-	-
TAG14013	fig|1094508.3.peg.1959|Tsac_1934	fig|203119.11.peg.884|Cthe_0841	fig|31899.10.peg.1473|SAMN05216182_1271	-
TAG14014	-	-	-	-
TAG14015	fig|1094508.3.peg.1964|Tsac_1939	fig|203119.11.peg.889|Cthe_0846	-	fig|394503.7.peg.1976|Ccel_1921
TAG14016	fig|1094508.3.peg.1967|Tsac_1942	fig|203119.11.peg.892|Cthe_0849	fig|31899.10.peg.2207|SAMN05216182_1989	fig|394503.7.peg.1979|Ccel_1924
TAG14017	-	-	-	-
TAG14018	-	-	-	-
TAG14019	-	-	-	-
TAG14020	-	-	-	-
TAG14021	-	-	-	-
TAG14022	-	-	-	-
TAG14023	-	-	-	-
TAG14024	-	-	-	-
TAG14025	-	-	-	-
TAG14026	-	-	-	-
TAG14027	-	-	-	-
TAG14028	-	-	-	-
TAG14029	-	-	-	-
TAG14030	-	-	-	-
TAG14031	-	-	-	-
TAG14032	-	-	-	-
TAG14033	-	-	-	-
TAG14034	-	-	-	-
TAG14035	-	-	-	-
TAG14036	-	-	-	-
TAG14037	-	-	-	-
TAG14038	-	-	-	-
TAG14039	-	-	-	-
TAG14040	-	-	-	-
TAG14041	-	-	-	-
TAG14042	-	-	-	-
TAG14043	-	-	-	-
TAG14044	-	-	-	-
TAG14045	-	-	-	-
TAG14046	-	-	-	-
TAG14047	-	-	-	-
TAG14048	-	-	-	-
TAG14049	-	-	-	fig|394503.7.peg.1528|Ccel_1485
TAG14050	-	-	-	-
TAG14051	-	-	-	-
TAG14052	-	-	-	-
TAG14053	-	-	fig|31899.10.peg.519	-
TAG14054	-	-	-	-
TAG14055	-	-	-	-
TAG14056	-	-	-	-
TAG14057	-	-	-	-
TAG14058	-	-	-	-
TAG14059	-	-	-	-
TAG14060	-	-	-	-
TAG14061	-	-	-	-
TAG14062	-	-	-	-
TAG14063	-	-	-	-
TAG14064	-	-	-	-
TAG14065	-	-	-	-
TAG14066	-	-	-	-
TAG14067	-	-	-	-
TAG14068	-	-	-	-
TAG14069	-	-	-	-
TAG14070	fig|1094508.3.peg.2002|Tsac_1977	fig|203119.11.peg.165|Cthe_0154	fig|31899.10.peg.1633|SAMN05216182_1429	fig|394503.7.peg.2304|Ccel_2238
TAG14071	-	-	-	-
TAG14072	-	-	-	-
TAG14073	-	-	-	-
TAG14074	-	-	-	-
TAG14075	-	-	-	-
TAG14076	-	-	-	-
TAG14077	-	-	-	-
TAG14078	-	-	-	-
TAG14079	-	fig|203119.11.peg.308|Cthe_0291	-	fig|394503.7.peg.227|Ccel_0215
TAG14080	-	-	-	-
TAG14081	-	-	-	-
TAG14082	-	-	-	-
TAG14083	-	-	-	-
TAG14084	-	-	-	-
TAG14085	-	-	-	-
TAG14086	-	-	-	-
TAG14087	-	-	-	-
TAG14088	-	-	-	-
TAG14089	-	fig|203119.11.peg.1067|Cthe_1015	"fig|31899.10.peg.679|SAMN05216182_0531,fig|31899.10.peg.711|SAMN05216182_0554"	fig|394503.7.peg.1223|Ccel_1185
TAG14090	-	-	-	-
TAG14091	fig|1094508.3.peg.2219|Tsac_2192	fig|203119.11.peg.1065|Cthe_1014	fig|31899.10.peg.2151|SAMN05216182_1931	fig|394503.7.peg.1512|Ccel_1470
TAG14092	fig|1094508.3.peg.2220|Tsac_2193	fig|203119.11.peg.2214|Cthe_2086	fig|31899.10.peg.846|SAMN05216182_0687	fig|394503.7.peg.184|Ccel_0176
TAG14093	-	-	-	-
TAG14094	-	-	-	-
TAG14095	-	-	-	-
TAG14096	-	-	-	-
TAG14097	-	-	-	-
TAG14098	-	-	-	-
TAG14099	-	-	-	-
TAG14100	-	-	-	-
TAG14101	-	-	-	-
TAG14102	-	-	fig|31899.10.peg.510|SAMN05216182_0380	-
TAG14103	-	-	-	-
TAG14104	-	-	-	-
TAG14105	-	-	-	-
TAG14106	-	-	-	-
TAG14107	-	-	-	-
TAG14108	-	-	-	-
TAG14109	fig|1094508.3.peg.1333|Tsac_1319	-	-	-
TAG14110	-	-	-	-
TAG14111	-	-	-	-
TAG14112	-	-	-	-
TAG14113	-	-	-	-
TAG14114	-	-	-	-
TAG14115	-	-	fig|31899.10.peg.1155|SAMN05216182_0967	-
TAG14116	-	-	-	-
TAG14117	-	-	-	-
TAG14118	-	-	-	-
TAG14119	-	-	-	-
TAG14120	fig|1094508.3.peg.1064|Tsac_1053	-	fig|31899.10.peg.2497|SAMN05216182_2280	fig|394503.7.peg.2136|Ccel_2078
TAG14121	-	-	-	-
TAG14122	-	-	-	-
TAG14123	-	-	-	-
TAG14124	-	-	-	-
TAG14125	-	-	-	-
TAG14126	-	-	-	-
TAG14127	fig|1094508.3.peg.1325|Tsac_1311	-	-	-
TAG14128	-	-	-	-
TAG14129	-	-	-	-
TAG14130	-	-	-	-
TAG14131	-	-	-	-
TAG14132	-	-	-	-
TAG14133	-	-	-	-
TAG14134	-	-	-	-
TAG14135	-	-	-	-
TAG14136	-	-	-	-
TAG14137	-	-	-	-
TAG14138	-	-	-	-
TAG14139	-	-	-	-
TAG14140	-	-	-	-
TAG14141	-	-	-	-
TAG14142	"fig|1094508.3.peg.2253|Tsac_2226,fig|1094508.3.peg.2271|Tsac_2243"	-	-	fig|394503.7.peg.1650|Ccel_1600
TAG14143	-	-	-	-
TAG14144	-	-	-	fig|394503.7.peg.1435|Ccel_1393
TAG14145	-	-	-	-
TAG14146	-	-	-	-
TAG14147	-	-	-	-
TAG14148	-	-	-	-
TAG14149	-	-	-	-
TAG14150	fig|1094508.3.peg.556	fig|203119.11.peg.2522|Cthe_2370	fig|31899.10.peg.368|SAMN05216182_0242	fig|394503.7.peg.3573|Ccel_3491
TAG14151	-	-	-	-
TAG14152	-	-	-	-
TAG14153	-	-	-	-
TAG14154	-	-	-	-
TAG14155	-	-	-	-
TAG14156	-	-	-	-
TAG14157	-	-	-	-
TAG14158	-	-	-	-
TAG14159	-	-	-	-
TAG14160	-	-	-	-
TAG14161	-	-	-	-
TAG14162	-	-	-	-
TAG14163	-	-	-	-
TAG14164	-	-	-	-
TAG14165	-	-	-	-
TAG14166	-	-	-	-
TAG14167	fig|1094508.3.peg.1498|Tsac_1478	"fig|203119.11.peg.2884|Cthe_2710,fig|203119.11.peg.672|Cthe_0643"	-	fig|394503.7.peg.315|Ccel_0299
TAG14168	-	-	-	fig|394503.7.peg.651|Ccel_0629
TAG14169	-	-	-	-
TAG14170	-	-	-	-
TAG14171	-	-	-	-
TAG14172	-	-	-	-
TAG14173	fig|1094508.3.peg.921|Tsac_0911	-	fig|31899.10.peg.2007|SAMN05216182_1792	-
TAG14174	-	-	-	-
TAG14175	-	-	-	-
TAG14176	-	-	-	-
TAG14177	-	-	-	-
TAG14178	-	-	-	-
TAG14179	fig|1094508.3.peg.1380|Tsac_1366	fig|203119.11.peg.1846|Cthe_1751	fig|31899.10.peg.875|SAMN05216182_0717	fig|394503.7.peg.2951|Ccel_2868
TAG14180	fig|1094508.3.peg.2185|Tsac_2158	fig|203119.11.peg.3219|Cthe_3008	-	fig|394503.7.peg.713|Ccel_0690
TAG14181	-	-	-	-
TAG14182	-	-	-	-
TAG14183	-	-	-	-
TAG14184	-	-	-	-
TAG14185	-	-	-	-
TAG14186	-	-	-	-
TAG14187	-	-	-	-
TAG14188	-	-	-	-
TAG14189	-	-	-	-
TAG14190	-	-	-	-
TAG14191	-	-	-	-
