Tag	1094508.3	203119.11	394503.7
TAG17337	Tsac_0143	"Cthe_1433,Cthe_1510"	"Ccel_1173,Ccel_1673,Ccel_2618"
TAG17338	-	-	Ccel_1674
TAG17339	-	-	Ccel_1675
TAG17340	-	-	Ccel_1676
TAG17341	-	-	Ccel_1677
TAG17342	"Tsac_2156,Tsac_0522"	"Cthe_2775,Cthe_0034"	"Ccel_1360,Ccel_1423,Ccel_1678"
TAG17343	-	-	Ccel_1679
TAG17344	-	-	Ccel_1685
TAG17345	-	-	Ccel_1686
TAG17346	-	-	Ccel_1689
TAG17347	-	-	Ccel_1691
TAG17348	-	Cthe_0772	Ccel_1692
TAG17349	-	-	Ccel_1700
TAG17350	-	-	Ccel_1701
TAG17351	-	-	Ccel_1711
TAG17352	-	-	-
TAG17353	-	-	Ccel_1717
TAG17354	-	-	Ccel_0169
TAG17355	-	-	Ccel_1718
TAG17356	-	-	Ccel_1720
TAG17357	-	-	Ccel_1740
TAG17358	-	-	Ccel_1742
TAG17359	-	-	Ccel_1745
TAG17360	Tsac_1896	Cthe_0687	Ccel_1747
TAG17361	-	-	Ccel_0172
TAG17362	-	-	Ccel_1758
TAG17363	-	Cthe_0607	Ccel_1762
TAG17364	-	-	Ccel_1763
TAG17365	-	-	Ccel_1766
TAG17366	-	-	Ccel_0174
TAG17367	-	-	-
TAG17368	-	-	Ccel_1769
TAG17369	-	-	Ccel_1770
TAG17370	-	-	Ccel_1776
TAG17371	-	-	Ccel_1781
TAG17372	-	-	Ccel_1782
TAG17373	Tsac_0022	Cthe_0902	Ccel_1787
TAG17374	-	Cthe_1318	Ccel_1794
TAG17375	-	-	Ccel_1801
TAG17376	-	-	Ccel_1802
TAG17377	Tsac_2478	Cthe_0897	Ccel_1804
TAG17378	-	-	Ccel_1805
TAG17379	-	-	Ccel_1806
TAG17380	-	-	Ccel_1807
TAG17381	-	-	-
TAG17382	-	-	-
TAG17383	-	-	Ccel_1808
TAG17384	-	-	Ccel_1809
TAG17385	-	-	Ccel_1810
TAG17386	-	-	Ccel_1811
TAG17387	-	-	Ccel_1812
TAG17388	-	-	Ccel_1813
TAG17389	-	-	Ccel_1815
TAG17390	-	-	Ccel_1816
TAG17391	-	-	Ccel_1817
TAG17392	-	Cthe_2690	Ccel_1818
TAG17393	-	-	Ccel_1820
TAG17394	-	-	Ccel_1821
TAG17395	-	-	Ccel_1822
TAG17396	-	-	Ccel_1823
TAG17397	-	-	Ccel_1824
TAG17398	-	-	Ccel_1825
TAG17399	-	-	Ccel_1826
TAG17400	-	-	Ccel_1827
TAG17401	-	-	Ccel_1828
TAG17402	-	-	Ccel_1829
TAG17403	-	-	Ccel_1830
TAG17404	-	-	Ccel_1831
TAG17405	-	-	-
TAG17406	-	-	Ccel_1832
TAG17407	-	-	-
TAG17408	-	-	Ccel_1834
TAG17409	-	-	Ccel_1835
TAG17410	-	Cthe_0515	Ccel_1836
TAG17411	-	-	-
TAG17412	-	-	Ccel_1837
TAG17413	-	-	Ccel_1838
TAG17414	-	-	Ccel_1839
TAG17415	-	-	Ccel_1840
TAG17416	-	-	Ccel_1841
TAG17417	-	-	Ccel_1842
TAG17418	-	-	Ccel_1843
TAG17419	-	-	Ccel_1844
TAG17420	-	-	Ccel_0016
TAG17421	-	-	Ccel_1845
TAG17422	-	-	Ccel_1846
TAG17423	-	Cthe_2463	Ccel_1847
TAG17424	-	-	Ccel_1848
TAG17425	-	-	Ccel_1850
TAG17426	-	-	Ccel_0182
TAG17427	-	-	-
TAG17428	-	-	Ccel_1856
TAG17429	-	Cthe_1048	Ccel_1860
TAG17430	-	-	Ccel_1861
TAG17431	-	-	Ccel_0183
TAG17432	-	-	-
TAG17433	-	-	Ccel_1868
TAG17434	-	-	Ccel_1875
TAG17435	-	Cthe_0856	Ccel_1877
TAG17436	-	-	Ccel_1884
TAG17437	"Tsac_2349,Tsac_0437,Tsac_0503,Tsac_0739"	"Cthe_1286,Cthe_2513"	"Ccel_1890,Ccel_2990"
TAG17438	-	-	Ccel_1893
TAG17439	Tsac_1917	Cthe_0812	Ccel_1894
TAG17440	-	-	Ccel_0186
TAG17441	-	Cthe_0840	Ccel_1911
TAG17442	-	-	Ccel_1912
TAG17443	-	-	Ccel_0187
TAG17444	-	-	Ccel_1917
TAG17445	-	-	Ccel_1920
TAG17446	Tsac_1940	Cthe_0847	Ccel_1922
TAG17447	-	-	Ccel_0188
TAG17448	-	-	Ccel_1928
TAG17449	-	-	Ccel_1929
TAG17450	Tsac_0395	Cthe_0721	Ccel_1931
TAG17451	-	-	Ccel_1934
TAG17452	-	-	Ccel_0189
TAG17453	-	-	Ccel_1935
TAG17454	-	-	Ccel_1937
TAG17455	-	-	"Ccel_1719,Ccel_1938"
TAG17456	-	-	Ccel_1942
TAG17457	-	-	Ccel_1943
TAG17458	-	-	Ccel_0191
TAG17459	-	-	-
TAG17460	"Tsac_1173,Tsac_2000"	"Cthe_1332,Cthe_2880"	"Ccel_1947,Ccel_0380"
TAG17461	-	Cthe_1341	Ccel_1948
TAG17462	-	-	Ccel_0192
TAG17463	-	-	Ccel_1957
TAG17464	-	-	Ccel_1958
TAG17465	-	-	-
TAG17466	-	-	Ccel_1959
TAG17467	-	-	Ccel_1961
TAG17468	-	-	Ccel_1962
TAG17469	-	-	Ccel_0193
TAG17470	-	-	Ccel_1963
TAG17471	-	-	Ccel_1966
TAG17472	-	-	Ccel_1968
TAG17473	-	Cthe_0669	Ccel_1969
TAG17474	-	-	Ccel_1970
TAG17475	"Tsac_0752,Tsac_0949"	"Cthe_2062,Cthe_0667"	"Ccel_1971,Ccel_3014,Ccel_0521,Ccel_0654"
TAG17476	-	-	Ccel_1972
TAG17477	Tsac_0618	-	Ccel_0194
TAG17478	-	-	Ccel_1973
TAG17479	-	-	-
TAG17480	-	-	Ccel_1975
TAG17481	-	-	Ccel_1977
TAG17482	-	-	Ccel_1981
TAG17483	-	-	Ccel_1983
TAG17484	-	-	Ccel_1984
TAG17485	Tsac_2246	-	Ccel_1990
TAG17486	Tsac_1440	Cthe_0602	Ccel_1991
TAG17487	-	-	Ccel_0196
TAG17488	-	-	Ccel_1993
TAG17489	-	-	Ccel_1994
TAG17490	-	-	Ccel_1996
TAG17491	-	-	Ccel_1999
TAG17492	-	-	Ccel_2000
TAG17493	-	-	Ccel_0197
TAG17494	Tsac_0573	Cthe_0106	Ccel_2004
TAG17495	-	-	Ccel_2010
TAG17496	-	-	Ccel_2011
TAG17497	-	-	Ccel_2012
TAG17498	-	-	Ccel_2014
TAG17499	-	-	Ccel_2015
TAG17500	-	-	Ccel_2016
TAG17501	-	-	Ccel_2017
TAG17502	-	-	Ccel_2018
TAG17503	-	-	Ccel_2019
TAG17504	-	-	Ccel_2020
TAG17505	-	-	Ccel_2023
TAG17506	-	-	-
TAG17507	Tsac_1798	Cthe_0483	Ccel_2033
TAG17508	-	-	Ccel_2036
TAG17509	-	-	Ccel_2040
TAG17510	-	Cthe_0473	Ccel_2043
TAG17511	-	-	Ccel_2045
TAG17512	-	-	Ccel_2046
TAG17513	-	Cthe_0469	Ccel_2047
TAG17514	-	-	Ccel_2049
TAG17515	-	-	Ccel_2050
TAG17516	-	-	-
TAG17517	-	-	-
TAG17518	Tsac_1575	Cthe_0445	Ccel_2064
TAG17519	-	-	Ccel_2067
TAG17520	-	Cthe_0441	-
TAG17521	-	-	Ccel_2072
TAG17522	-	-	Ccel_2076
TAG17523	-	Cthe_0973	-
TAG17524	-	-	-
TAG17525	-	-	Ccel_2087
TAG17526	-	-	Ccel_2088
TAG17527	Tsac_0623	-	Ccel_2089
TAG17528	-	-	Ccel_2090
TAG17529	-	-	Ccel_2091
TAG17530	-	-	Ccel_2100
TAG17531	-	-	Ccel_2108
TAG17532	-	-	Ccel_0205
TAG17533	-	-	Ccel_2112
TAG17534	-	-	-
TAG17535	-	-	Ccel_0206
TAG17536	-	-	Ccel_2122
TAG17537	-	Cthe_1400	Ccel_2123
TAG17538	-	-	Ccel_2124
TAG17539	-	-	Ccel_2125
TAG17540	-	-	-
TAG17541	-	-	Ccel_0207
TAG17542	-	-	-
TAG17543	-	-	Ccel_2133
TAG17544	-	-	Ccel_2138
TAG17545	-	-	Ccel_0019
TAG17546	-	-	-
TAG17547	-	-	Ccel_2142
TAG17548	-	-	Ccel_2144
TAG17549	-	-	Ccel_2145
TAG17550	-	-	Ccel_2146
TAG17551	-	-	Ccel_2147
TAG17552	-	-	Ccel_2148
TAG17553	-	-	Ccel_2149
TAG17554	-	Cthe_2851	Ccel_2150
TAG17555	-	-	Ccel_0208
TAG17556	-	-	Ccel_2151
TAG17557	-	-	-
TAG17558	-	-	Ccel_2153
TAG17559	-	-	-
TAG17560	-	-	Ccel_2154
TAG17561	-	-	-
TAG17562	-	-	Ccel_2155
TAG17563	-	-	Ccel_2156
TAG17564	Tsac_0246	-	Ccel_2158
TAG17565	-	-	Ccel_2160
TAG17566	-	-	Ccel_2162
TAG17567	-	-	Ccel_2165
TAG17568	-	-	Ccel_2166
TAG17569	-	Cthe_3162	Ccel_2170
TAG17570	Tsac_0627	Cthe_3161	Ccel_2171
TAG17571	-	-	-
TAG17572	-	-	Ccel_2173
TAG17573	-	-	Ccel_2174
TAG17574	-	-	Ccel_2178
TAG17575	-	-	-
TAG17576	-	-	Ccel_2187
TAG17577	-	-	Ccel_2188
TAG17578	-	-	Ccel_2190
TAG17579	-	-	Ccel_2191
TAG17580	-	-	Ccel_2192
TAG17581	-	-	Ccel_2193
TAG17582	-	-	Ccel_2195
TAG17583	-	-	Ccel_2196
TAG17584	-	-	Ccel_2197
TAG17585	-	-	Ccel_2198
TAG17586	-	-	Ccel_2199
TAG17587	-	-	Ccel_2200
TAG17588	-	-	-
TAG17589	-	-	Ccel_2201
TAG17590	-	Cthe_0369	Ccel_2204
TAG17591	-	-	Ccel_2210
TAG17592	-	-	Ccel_2212
TAG17593	-	-	Ccel_2214
TAG17594	-	-	-
TAG17595	-	-	Ccel_2216
TAG17596	-	-	Ccel_2217
TAG17597	-	-	Ccel_2221
TAG17598	-	-	Ccel_2224
TAG17599	-	-	Ccel_2226
TAG17600	-	-	Ccel_2227
TAG17601	-	-	-
TAG17602	-	-	-
TAG17603	-	-	Ccel_2228
TAG17604	-	-	Ccel_2229
TAG17605	-	-	Ccel_2230
TAG17606	-	-	Ccel_2231
TAG17607	-	-	Ccel_0217
TAG17608	-	-	Ccel_2243
TAG17609	-	-	Ccel_0218
TAG17610	-	-	-
TAG17611	Tsac_2031	Cthe_0146	Ccel_2247
TAG17612	-	-	Ccel_2248
TAG17613	-	-	-
TAG17614	-	-	-
TAG17615	-	-	-
TAG17616	-	-	-
TAG17617	-	-	Ccel_2258
TAG17618	-	-	Ccel_2261
TAG17619	-	-	Ccel_2262
TAG17620	-	-	Ccel_2263
TAG17621	-	-	Ccel_0219
TAG17622	-	-	Ccel_2264
TAG17623	-	-	Ccel_2266
TAG17624	-	-	-
TAG17625	-	-	-
TAG17626	-	-	Ccel_2269
TAG17627	-	-	-
TAG17628	-	-	Ccel_2270
TAG17629	-	-	Ccel_2271
TAG17630	-	-	Ccel_0220
TAG17631	-	-	Ccel_2273
TAG17632	-	-	-
TAG17633	-	-	Ccel_0221
TAG17634	-	-	Ccel_2283
TAG17635	-	-	Ccel_2294
TAG17636	-	-	-
TAG17637	-	-	Ccel_2297
TAG17638	-	-	-
TAG17639	-	-	Ccel_2298
TAG17640	-	-	Ccel_2302
TAG17641	-	-	Ccel_2306
TAG17642	-	-	Ccel_2308
TAG17643	-	-	Ccel_2309
TAG17644	-	-	Ccel_0224
TAG17645	-	-	Ccel_2310
TAG17646	-	-	-
TAG17647	-	-	-
TAG17648	-	Cthe_0811	Ccel_2316
TAG17649	-	-	Ccel_2317
TAG17650	-	-	Ccel_2318
TAG17651	-	-	Ccel_0225
TAG17652	-	-	Ccel_2319
TAG17653	-	-	Ccel_2321
TAG17654	-	-	Ccel_2322
TAG17655	-	-	Ccel_2324
TAG17656	-	-	Ccel_2325
TAG17657	-	-	Ccel_2326
TAG17658	-	-	Ccel_2327
TAG17659	-	-	Ccel_2328
TAG17660	-	-	Ccel_0226
TAG17661	Tsac_0747	Cthe_2402	Ccel_0021
TAG17662	-	-	Ccel_2329
TAG17663	-	-	Ccel_2330
TAG17664	-	-	Ccel_2331
TAG17665	-	-	Ccel_2332
TAG17666	-	-	Ccel_2333
TAG17667	-	-	Ccel_2335
TAG17668	-	-	Ccel_2336
TAG17669	-	-	Ccel_2338
TAG17670	-	-	Ccel_0227
TAG17671	-	-	Ccel_2339
TAG17672	-	-	Ccel_2340
TAG17673	-	-	Ccel_2342
TAG17674	-	-	Ccel_2343
TAG17675	-	-	Ccel_2345
TAG17676	-	-	-
TAG17677	-	-	-
TAG17678	-	-	Ccel_2348
TAG17679	-	-	Ccel_2349
TAG17680	-	-	Ccel_2351
TAG17681	-	-	Ccel_2352
TAG17682	-	-	Ccel_2353
TAG17683	-	-	Ccel_2354
TAG17684	-	-	Ccel_2358
TAG17685	-	-	Ccel_0229
TAG17686	-	-	Ccel_2360
TAG17687	-	-	Ccel_2361
TAG17688	-	-	-
TAG17689	-	-	Ccel_2362
TAG17690	-	-	-
TAG17691	-	-	Ccel_2364
TAG17692	-	-	Ccel_2365
TAG17693	-	-	Ccel_2366
TAG17694	-	-	Ccel_2367
TAG17695	-	-	Ccel_2368
TAG17696	-	-	Ccel_0230
TAG17697	-	-	Ccel_2369
TAG17698	-	-	Ccel_2370
TAG17699	-	-	Ccel_2371
TAG17700	-	-	-
TAG17701	-	-	Ccel_2372
TAG17702	-	-	Ccel_2373
TAG17703	-	-	Ccel_2374
TAG17704	-	-	Ccel_2375
TAG17705	-	-	Ccel_2376
TAG17706	-	-	Ccel_2377
TAG17707	-	-	Ccel_2378
TAG17708	-	-	Ccel_2379
TAG17709	-	-	Ccel_2380
TAG17710	-	-	Ccel_2381
TAG17711	-	-	Ccel_2382
TAG17712	-	-	Ccel_2383
TAG17713	-	-	Ccel_2384
TAG17714	-	-	Ccel_2385
TAG17715	-	-	Ccel_2386
TAG17716	Tsac_0703	-	Ccel_2387
TAG17717	-	-	Ccel_0232
TAG17718	-	-	Ccel_2388
TAG17719	-	-	Ccel_2389
TAG17720	-	-	Ccel_2390
TAG17721	-	-	Ccel_2391
TAG17722	-	-	Ccel_2392
TAG17723	-	-	Ccel_2393
TAG17724	-	-	Ccel_2394
TAG17725	-	-	Ccel_2395
TAG17726	-	-	-
TAG17727	-	-	-
TAG17728	-	-	-
TAG17729	-	-	-
TAG17730	-	-	-
TAG17731	-	-	-
TAG17732	-	-	Ccel_2399
TAG17733	-	-	Ccel_2400
TAG17734	-	"Cthe_0051,Cthe_0052"	Ccel_2402
TAG17735	-	-	Ccel_2403
TAG17736	-	-	Ccel_2404
TAG17737	-	-	Ccel_2405
TAG17738	-	-	Ccel_2406
TAG17739	-	-	Ccel_2407
TAG17740	-	-	Ccel_2408
TAG17741	-	-	Ccel_2411
TAG17742	-	-	Ccel_0235
TAG17743	-	-	Ccel_2418
TAG17744	-	-	Ccel_2425
TAG17745	Tsac_0077	Cthe_3084	Ccel_2429
TAG17746	-	-	-
TAG17747	-	-	Ccel_2435
TAG17748	Tsac_2558	Cthe_1031	Ccel_2437
TAG17749	-	-	Ccel_2439
TAG17750	-	-	Ccel_2440
TAG17751	-	-	Ccel_2441
TAG17752	-	-	Ccel_2442
TAG17753	-	-	Ccel_2443
TAG17754	-	-	-
TAG17755	-	-	Ccel_2444
TAG17756	-	-	Ccel_2445
TAG17757	-	-	Ccel_2446
TAG17758	-	-	Ccel_2447
TAG17759	-	-	Ccel_2449
TAG17760	Tsac_2010	"Cthe_1211,Cthe_1412"	"Ccel_2450,Ccel_3218"
TAG17761	-	-	Ccel_2453
TAG17762	-	-	Ccel_2456
TAG17763	Tsac_1273	-	Ccel_2458
TAG17764	-	-	Ccel_2460
TAG17765	-	Cthe_0739	Ccel_2463
TAG17766	-	-	Ccel_0239
TAG17767	-	-	Ccel_2464
TAG17768	-	-	Ccel_2466
TAG17769	-	-	Ccel_2467
TAG17770	-	-	-
TAG17771	-	Cthe_0247	Ccel_2469
TAG17772	-	-	Ccel_2470
TAG17773	-	-	Ccel_2471
TAG17774	-	-	Ccel_2472
TAG17775	-	-	Ccel_0240
TAG17776	-	-	Ccel_2475
TAG17777	-	-	Ccel_2480
TAG17778	-	-	Ccel_0241
TAG17779	-	-	Ccel_2487
TAG17780	Tsac_0689	-	Ccel_2488
TAG17781	-	-	-
TAG17782	-	-	Ccel_2489
TAG17783	-	-	Ccel_2490
TAG17784	-	-	Ccel_2492
TAG17785	-	-	Ccel_2493
TAG17786	-	-	Ccel_2494
TAG17787	-	-	Ccel_2495
TAG17788	-	-	Ccel_2496
TAG17789	-	-	Ccel_2501
TAG17790	-	-	Ccel_2502
TAG17791	Tsac_0614	Cthe_2143	Ccel_0243
TAG17792	-	-	Ccel_2504
TAG17793	-	-	Ccel_2505
TAG17794	-	-	Ccel_2506
TAG17795	-	-	Ccel_2507
TAG17796	-	-	Ccel_2508
TAG17797	-	-	Ccel_2509
TAG17798	-	-	Ccel_2510
TAG17799	-	-	Ccel_2512
TAG17800	-	-	Ccel_2513
TAG17801	-	-	Ccel_2514
TAG17802	-	-	Ccel_2515
TAG17803	-	-	Ccel_2516
TAG17804	-	-	Ccel_2517
TAG17805	-	-	Ccel_2518
TAG17806	-	-	Ccel_2519
TAG17807	-	-	Ccel_2520
TAG17808	-	-	Ccel_2521
TAG17809	-	-	Ccel_2523
TAG17810	-	-	Ccel_0245
TAG17811	-	-	-
TAG17812	-	-	Ccel_2526
TAG17813	-	-	Ccel_2527
TAG17814	"Tsac_1483,Tsac_1640"	-	"Ccel_2482,Ccel_2528"
TAG17815	-	-	Ccel_2529
TAG17816	-	-	Ccel_2530
TAG17817	-	-	Ccel_2531
TAG17818	-	-	Ccel_2532
TAG17819	-	-	Ccel_2535
TAG17820	-	-	Ccel_2536
TAG17821	"Tsac_1981,Tsac_0575"	Cthe_3199	"Ccel_1196,Ccel_2541,Ccel_3372"
TAG17822	-	-	Ccel_2542
TAG17823	-	-	Ccel_2543
TAG17824	-	-	Ccel_2544
TAG17825	Tsac_2112	Cthe_0098	Ccel_2547
TAG17826	-	Cthe_2320	Ccel_2549
TAG17827	-	-	Ccel_2550
TAG17828	-	-	Ccel_2551
TAG17829	-	-	Ccel_2553
TAG17830	-	-	Ccel_2554
TAG17831	Tsac_0825	-	Ccel_0248
TAG17832	-	Cthe_1407	"Ccel_1304,Ccel_0249"
TAG17833	-	-	-
TAG17834	-	Cthe_0060	Ccel_2572
TAG17835	-	-	Ccel_2573
TAG17836	Tsac_1859	Cthe_0070	Ccel_2574
TAG17837	-	-	Ccel_2578
TAG17838	-	-	Ccel_2579
TAG17839	-	-	Ccel_2580
TAG17840	-	-	Ccel_2583
TAG17841	-	-	Ccel_2584
TAG17842	Tsac_1599	-	Ccel_2585
TAG17843	-	-	-
TAG17844	-	-	Ccel_2590
TAG17845	Tsac_1524	Cthe_0961	Ccel_2591
TAG17846	-	-	Ccel_2592
TAG17847	-	Cthe_2870	Ccel_0252
TAG17848	Tsac_1943	Cthe_0262	Ccel_2594
TAG17849	-	-	Ccel_2598
TAG17850	-	-	Ccel_2599
TAG17851	-	-	Ccel_2600
TAG17852	-	-	Ccel_2602
TAG17853	-	-	Ccel_2607
TAG17854	-	-	Ccel_2609
TAG17855	-	-	Ccel_2610
TAG17856	Tsac_1362	Cthe_1261	Ccel_2612
TAG17857	-	-	Ccel_2613
TAG17858	-	-	Ccel_2614
TAG17859	-	Cthe_2130	Ccel_0254
TAG17860	-	-	Ccel_2615
TAG17861	-	-	Ccel_2616
TAG17862	-	-	Ccel_2617
TAG17863	-	-	-
TAG17864	-	-	Ccel_2620
TAG17865	-	-	Ccel_2621
TAG17866	-	-	Ccel_2622
TAG17867	-	-	Ccel_2623
TAG17868	-	-	Ccel_2625
TAG17869	-	-	Ccel_2626
TAG17870	-	-	Ccel_2627
TAG17871	-	-	Ccel_2628
TAG17872	-	-	Ccel_2629
TAG17873	-	-	Ccel_2630
TAG17874	-	-	Ccel_2631
TAG17875	-	-	Ccel_2632
TAG17876	-	-	Ccel_2633
TAG17877	-	-	Ccel_2634
TAG17878	-	-	Ccel_2635
TAG17879	-	-	Ccel_2636
TAG17880	-	-	Ccel_2638
TAG17881	-	-	-
TAG17882	-	-	-
TAG17883	-	-	-
TAG17884	-	-	-
TAG17885	-	Cthe_2545	Ccel_2641
TAG17886	-	-	Ccel_2642
TAG17887	-	-	Ccel_2643
TAG17888	-	-	Ccel_2644
TAG17889	-	-	Ccel_2645
TAG17890	-	-	Ccel_2646
TAG17891	-	-	Ccel_2647
TAG17892	-	-	Ccel_2648
TAG17893	-	-	Ccel_2649
TAG17894	-	-	Ccel_2650
TAG17895	-	-	Ccel_2651
TAG17896	-	-	Ccel_2652
TAG17897	-	-	Ccel_2653
TAG17898	-	-	Ccel_2654
TAG17899	-	-	Ccel_2655
TAG17900	-	-	Ccel_2657
TAG17901	-	Cthe_2813	Ccel_2658
TAG17902	-	-	Ccel_2659
TAG17903	-	-	Ccel_2661
TAG17904	-	-	Ccel_2662
TAG17905	-	-	Ccel_2663
TAG17906	-	-	-
TAG17907	-	-	-
TAG17908	-	-	-
TAG17909	-	-	Ccel_2666
TAG17910	-	-	Ccel_2667
TAG17911	-	-	-
TAG17912	-	-	-
TAG17913	-	-	Ccel_2669
TAG17914	-	-	Ccel_2670
TAG17915	-	-	Ccel_2671
TAG17916	-	-	Ccel_2672
TAG17917	-	-	-
TAG17918	-	-	-
TAG17919	-	-	-
TAG17920	-	-	-
TAG17921	-	-	Ccel_2674
TAG17922	-	-	Ccel_2675
TAG17923	-	-	Ccel_2676
TAG17924	-	-	-
TAG17925	-	-	-
TAG17926	-	-	Ccel_2680
TAG17927	-	-	Ccel_2681
TAG17928	-	-	Ccel_2684
TAG17929	-	-	Ccel_2685
TAG17930	-	-	Ccel_2686
TAG17931	-	-	Ccel_2689
TAG17932	-	-	Ccel_0262
TAG17933	-	-	Ccel_2690
TAG17934	-	-	-
TAG17935	-	-	-
TAG17936	-	-	Ccel_2693
TAG17937	-	-	-
TAG17938	-	-	Ccel_2694
TAG17939	-	-	-
TAG17940	-	-	-
TAG17941	-	-	-
TAG17942	-	-	Ccel_2698
TAG17943	-	-	Ccel_2699
TAG17944	-	-	-
TAG17945	-	-	-
TAG17946	-	-	Ccel_2701
TAG17947	-	-	-
TAG17948	-	-	-
TAG17949	-	-	Ccel_2702
TAG17950	-	-	-
TAG17951	-	-	Ccel_2703
TAG17952	-	-	-
TAG17953	-	-	-
TAG17954	-	-	Ccel_2705
TAG17955	-	-	Ccel_2706
TAG17956	-	-	Ccel_2707
TAG17957	-	-	Ccel_2708
TAG17958	-	-	Ccel_2709
TAG17959	-	-	Ccel_2710
TAG17960	-	-	Ccel_2711
TAG17961	-	-	Ccel_2712
TAG17962	-	-	Ccel_0265
TAG17963	-	Cthe_2408	Ccel_0025
TAG17964	-	-	Ccel_2713
TAG17965	-	-	Ccel_2714
TAG17966	-	-	Ccel_2715
TAG17967	-	-	Ccel_2716
TAG17968	-	-	Ccel_2717
TAG17969	-	-	Ccel_2719
TAG17970	-	-	Ccel_2720
TAG17971	-	-	Ccel_2721
TAG17972	-	-	-
TAG17973	-	-	Ccel_2722
TAG17974	-	-	Ccel_2723
TAG17975	-	-	Ccel_2724
TAG17976	-	-	Ccel_2726
TAG17977	-	-	-
TAG17978	-	-	Ccel_2729
TAG17979	-	-	Ccel_2730
TAG17980	-	-	Ccel_2732
TAG17981	-	-	Ccel_2734
TAG17982	-	-	Ccel_2735
TAG17983	-	-	Ccel_2736
TAG17984	-	-	-
TAG17985	-	-	Ccel_2740
TAG17986	-	-	-
TAG17987	-	-	-
TAG17988	-	-	Ccel_0268
TAG17989	-	-	Ccel_2744
TAG17990	-	-	-
TAG17991	-	-	-
TAG17992	-	-	Ccel_2746
TAG17993	-	-	-
TAG17994	-	-	Ccel_2748
TAG17995	-	-	Ccel_2749
TAG17996	-	-	-
TAG17997	-	-	Ccel_2751
TAG17998	-	-	-
TAG17999	-	-	Ccel_2753
TAG18000	-	-	Ccel_2756
TAG18001	-	-	-
TAG18002	-	-	Ccel_2759
TAG18003	-	-	Ccel_2760
TAG18004	-	-	Ccel_2761
TAG18005	-	-	-
TAG18006	-	-	-
TAG18007	-	-	-
TAG18008	-	-	Ccel_2764
TAG18009	-	-	-
TAG18010	-	-	-
TAG18011	-	-	Ccel_2768
TAG18012	-	-	Ccel_2769
TAG18013	-	-	Ccel_2773
TAG18014	-	-	Ccel_2774
TAG18015	-	-	Ccel_2775
TAG18016	-	-	Ccel_2776
TAG18017	-	-	Ccel_2777
TAG18018	-	-	Ccel_2778
TAG18019	-	-	Ccel_2779
TAG18020	-	-	Ccel_2784
TAG18021	-	-	Ccel_2785
TAG18022	-	-	Ccel_2789
TAG18023	-	-	Ccel_2790
TAG18024	-	-	Ccel_2792
TAG18025	-	-	-
TAG18026	-	-	Ccel_2795
TAG18027	-	-	Ccel_2796
TAG18028	-	-	Ccel_2797
TAG18029	-	-	Ccel_2798
TAG18030	-	-	-
TAG18031	-	-	-
TAG18032	-	-	Ccel_2801
TAG18033	-	-	-
TAG18034	-	-	Ccel_0274
TAG18035	-	-	-
TAG18036	-	-	Ccel_2803
TAG18037	-	-	Ccel_2804
TAG18038	-	-	Ccel_2805
TAG18039	-	-	Ccel_2808
TAG18040	-	-	Ccel_2809
TAG18041	-	Cthe_1679	Ccel_2810
TAG18042	-	Cthe_1680	Ccel_2811
TAG18043	-	-	Ccel_0275
TAG18044	-	-	Ccel_2812
TAG18045	-	-	Ccel_2813
TAG18046	-	"-,Cthe_1671"	Ccel_2814
TAG18047	-	-	Ccel_2817
TAG18048	-	-	Ccel_2818
TAG18049	-	Cthe_2611	Ccel_0276
TAG18050	-	-	-
TAG18051	-	Cthe_1618	Ccel_2825
TAG18052	Tsac_2419	"Cthe_1623,Cthe_1713"	Ccel_2828
TAG18053	-	Cthe_1624	Ccel_2829
TAG18054	-	Cthe_1625	Ccel_2830
TAG18055	-	Cthe_1626	Ccel_2831
TAG18056	-	Cthe_1627	Ccel_2832
TAG18057	-	-	Ccel_2833
TAG18058	-	Cthe_1629	Ccel_2835
TAG18059	-	-	Ccel_2841
TAG18060	-	-	Ccel_2843
TAG18061	-	Cthe_1640	Ccel_2844
TAG18062	-	-	Ccel_2849
TAG18063	-	-	Ccel_2851
TAG18064	-	-	Ccel_2852
TAG18065	-	-	Ccel_2853
TAG18066	-	-	Ccel_2854
TAG18067	-	-	Ccel_2855
TAG18068	-	-	Ccel_2859
TAG18069	-	-	Ccel_2860
TAG18070	-	-	Ccel_2862
TAG18071	-	-	Ccel_2863
TAG18072	-	-	Ccel_2866
TAG18073	-	-	Ccel_2867
TAG18074	-	-	Ccel_2870
TAG18075	-	-	Ccel_2871
TAG18076	-	-	Ccel_2872
TAG18077	-	-	-
TAG18078	-	-	Ccel_2874
TAG18079	-	-	Ccel_2878
TAG18080	-	Cthe_2702	Ccel_2883
TAG18081	-	-	Ccel_2885
TAG18082	-	-	-
TAG18083	-	-	Ccel_2886
TAG18084	-	-	Ccel_2887
TAG18085	-	-	Ccel_2888
TAG18086	-	-	Ccel_2889
TAG18087	-	-	Ccel_2891
TAG18088	-	-	Ccel_2892
TAG18089	-	-	Ccel_2893
TAG18090	-	-	Ccel_2894
TAG18091	-	Cthe_0264	"Ccel_2296,Ccel_2895,Ccel_2896,Ccel_2898"
TAG18092	-	-	-
TAG18093	-	Cthe_0263	Ccel_2899
TAG18094	Tsac_0078	Cthe_1855	Ccel_2902
TAG18095	-	-	-
