# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1480351	1480869	+							Tsac_1409	519		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1480351	1480869	+	AFK86416.1			flavodoxin			Tsac_1409	519	172	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1481121	1481504	+							Tsac_1410	384		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1481121	1481504	+	AFK86417.1			transcriptional regulator, MerR family			Tsac_1410	384	127	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1481626	1482459	+							Tsac_1411	834		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1481626	1482459	+	AFK86418.1			endonuclease 4			Tsac_1411	834	277	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1482481	1483392	+							Tsac_1412	912		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1482481	1483392	+	AFK86419.1			Ribonuclease Z			Tsac_1412	912	303	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1483514	1484812	+							Tsac_1413	1299		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1483514	1484812	+	AFK86420.1			Trigger factor			Tsac_1413	1299	432	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1484817	1485401	+							Tsac_1414	585		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1484817	1485401	+	AFK86421.1			ATP-dependent Clp protease proteolytic subunit			Tsac_1414	585	194	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1485422	1486696	+							Tsac_1415	1275		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1485422	1486696	+	AFK86422.1			ATP-dependent Clp protease ATP-binding subunit clpX			Tsac_1415	1275	424	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1486758	1487618	+							Tsac_1416	861		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1486758	1487618	+	AFK86423.1			hypothetical protein			Tsac_1416	861	286	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1487689	1490007	+							Tsac_1417	2319		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1487689	1490007	+	AFK86424.1			ATP-dependent protease La			Tsac_1417	2319	772	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1490010	1490612	+							Tsac_1418	603		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1490010	1490612	+	AFK86425.1			GTP-binding protein engB			Tsac_1418	603	200	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1490836	1491492	+							Tsac_1419	657		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1490836	1491492	+	AFK86426.1			ATP synthase subunit a			Tsac_1419	657	218	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1491575	1491799	+							Tsac_1420	225		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1491575	1491799	+	AFK86427.1			ATP synthase subunit c			Tsac_1420	225	74	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1491822	1492310	+							Tsac_1421	489		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1491822	1492310	+	AFK86428.1			ATP synthase subunit b			Tsac_1421	489	162	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1492298	1492831	+							Tsac_1422	534		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1492298	1492831	+	AFK86429.1			ATP synthase subunit delta			Tsac_1422	534	177	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1492861	1494381	+							Tsac_1423	1521		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1492861	1494381	+	AFK86430.1			ATP synthase subunit alpha			Tsac_1423	1521	506	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1494381	1495238	+							Tsac_1424	858		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1494381	1495238	+	AFK86431.1			ATP synthase gamma chain			Tsac_1424	858	285	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1495277	1496662	+							Tsac_1425	1386		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1495277	1496662	+	AFK86432.1			ATP synthase subunit beta			Tsac_1425	1386	461	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1496673	1497086	+							Tsac_1426	414		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1496673	1497086	+	AFK86433.1			ATP synthase epsilon chain			Tsac_1426	414	137	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1497168	1498625	+							Tsac_1427	1458		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1497168	1498625	+	AFK86434.1			Propeptide PepSY amd peptidase M4			Tsac_1427	1458	485	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1498637	1499503	-							Tsac_1428	867		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1498637	1499503	-	AFK86435.1			protein of unknown function DUF6 transmembrane			Tsac_1428	867	288	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1499523	1501160	-							Tsac_1429	1638		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1499523	1501160	-	AFK86436.1			NAD+ synthetase			Tsac_1429	1638	545	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1501248	1502057	-							Tsac_1430	810		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1501248	1502057	-	AFK86437.1			ABC-type transporter, integral membrane subunit			Tsac_1430	810	269	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1502050	1502796	-							Tsac_1431	747		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1502050	1502796	-	AFK86438.1			ABC transporter related protein			Tsac_1431	747	248	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1502864	1503880	-							Tsac_1432	1017		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1502864	1503880	-	AFK86439.1			NMT1/THI5 like domain protein			Tsac_1432	1017	338	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1504067	1506574	+							Tsac_1433	2508		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1504067	1506574	+	AFK86440.1			O-antigen polymerase			Tsac_1433	2508	835	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1506685	1507563	+							Tsac_1434	879		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1506685	1507563	+	AFK86441.1			Pyridoxal biosynthesis lyase pdxS			Tsac_1434	879	292	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1507565	1508131	+							Tsac_1435	567		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1507565	1508131	+	AFK86442.1			Glutamine amidotransferase subunit pdxT			Tsac_1435	567	188	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1508309	1508857	+							Tsac_1436	549		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1508309	1508857	+	AFK86443.1			protein of unknown function DUF218			Tsac_1436	549	182	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1508909	1509292	-							Tsac_1437	384		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1508909	1509292	-	AFK86444.1			alkylhydroperoxidase like protein, AhpD family			Tsac_1437	384	127	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1509800	1510177	+							Tsac_1438	378		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1509800	1510177	+	AFK86445.1			DNA polymerase beta domain protein region			Tsac_1438	378	125	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1510174	1510677	+							Tsac_1439	504		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1510174	1510677	+	AFK86446.1			hypothetical protein			Tsac_1439	504	167	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1511000	1512304	+							Tsac_1440	1305		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1511000	1512304	+	AFK86447.1			Phosphomethylpyrimidine synthase			Tsac_1440	1305	434	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1512330	1512812	+							Tsac_1441	483		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1512330	1512812	+	AFK86448.1			thiW protein			Tsac_1441	483	160	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1512893	1513195	+							Tsac_1442	303		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1512893	1513195	+	AFK86449.1			Rubrerythrin			Tsac_1442	303	100	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1513628	1514314	+							Tsac_1443	687		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1513628	1514314	+	AFK86450.1			transcriptional regulator, GntR family			Tsac_1443	687	228	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1514356	1515429	+							Tsac_1444	1074		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1514356	1515429	+	AFK86451.1			Mannonate dehydratase			Tsac_1444	1074	357	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1515510	1516478	+							Tsac_1445	969		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1515510	1516478	+	AFK86452.1			ABC-type transporter, integral membrane subunit			Tsac_1445	969	322	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1516494	1517366	+							Tsac_1446	873		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1516494	1517366	+	AFK86453.1			ABC-type transporter, integral membrane subunit			Tsac_1446	873	290	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1517511	1519178	+							Tsac_1447	1668		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1517511	1519178	+	AFK86454.1			extracellular solute-binding protein family 1			Tsac_1447	1668	555	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1519267	1521381	+							Tsac_1448	2115		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1519267	1521381	+	AFK86455.1			Glycosyl hydrolase 67 middle domain protein			Tsac_1448	2115	704	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1521471	1522631	+							Tsac_1449	1161		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1521471	1522631	+	AFK86456.1			oxidoreductase domain protein			Tsac_1449	1161	386	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1522650	1523720	+							Tsac_1450	1071		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1522650	1523720	+	AFK86457.1			oxidoreductase domain protein			Tsac_1450	1071	356	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1523747	1525789	+							Tsac_1451	2043		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1523747	1525789	+	AFK86458.1			glycoside hydrolase family 52			Tsac_1451	2043	680	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1525807	1527309	+							Tsac_1452	1503		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1525807	1527309	+	AFK86459.1			glycoside hydrolase family 39			Tsac_1452	1503	500	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1527331	1528293	+							Tsac_1453	963		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1527331	1528293	+	AFK86460.1			Acetyl xylan esterase			Tsac_1453	963	320	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1528315	1529922	-							Tsac_1454	1608		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1528315	1529922	-	AFK86461.1			two component transcriptional regulator, AraC family			Tsac_1454	1608	535	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1529924	1531672	-							Tsac_1455	1749		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1529924	1531672	-	AFK86462.1			integral membrane sensor signal transduction histidine kinase			Tsac_1455	1749	582	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1532214	1533893	+							Tsac_1456	1680		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1532214	1533893	+	AFK86463.1			extracellular solute-binding protein family 1			Tsac_1456	1680	559	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1533979	1534956	+							Tsac_1457	978		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1533979	1534956	+	AFK86464.1			ABC-type transporter, integral membrane subunit			Tsac_1457	978	325	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1534988	1535893	+							Tsac_1458	906		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1534988	1535893	+	AFK86465.1			ABC-type transporter, integral membrane subunit			Tsac_1458	906	301	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1536026	1540324	+							Tsac_1459	4299		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1536026	1540324	+	AFK86466.1			glycoside hydrolase family 10			Tsac_1459	4299	1432	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1540378	1541619	-							Tsac_1460	1242		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1540378	1541619	-	AFK86467.1			glycoside hydrolase family 10			Tsac_1460	1242	413	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1541876	1543198	+							Tsac_1461	1323		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1541876	1543198	+	AFK86468.1			extracellular solute-binding protein family 1			Tsac_1461	1323	440	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1543383	1544708	+							Tsac_1462	1326		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1543383	1544708	+	AFK86469.1			extracellular solute-binding protein family 1			Tsac_1462	1326	441	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1544805	1545689	+							Tsac_1463	885		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1544805	1545689	+	AFK86470.1			ABC-type transporter, integral membrane subunit			Tsac_1463	885	294	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1545703	1546563	+							Tsac_1464	861		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1545703	1546563	+	AFK86471.1			ABC-type transporter, integral membrane subunit			Tsac_1464	861	286	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1546617	1547417	+							Tsac_1465	801		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1546617	1547417	+	AFK86472.1			polysaccharide deacetylase			Tsac_1465	801	266	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1547531	1548181	+							Tsac_1466	651		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1547531	1548181	+	AFK86473.1			copper amine oxidase-like domain-containing protein			Tsac_1466	651	216	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1548334	1548936	+							Tsac_1467	603		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1548334	1548936	+	AFK86474.1			transcriptional regulator, TetR family			Tsac_1467	603	200	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1549059	1549763	+							Tsac_1468	705		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1549059	1549763	+	AFK86475.1			ABC transporter related protein			Tsac_1468	705	234	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1549764	1553015	+							Tsac_1469	3252		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1549764	1553015	+	AFK86476.1			protein of unknown function DUF214			Tsac_1469	3252	1083	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553015	1553113	+							Tsac_1470	99		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553015	1553113	+	AFK86477.1			hypothetical protein			Tsac_1470	99	32	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553153	1553503	+							Tsac_1471	351		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553153	1553503	+	AFK86478.1			4-oxalocrotonate tautomerase			Tsac_1471	351	116	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553516	1553659	+							Tsac_1472	144		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553516	1553659	+	AFK86479.1			Conserved hypothetical protein CHP02677			Tsac_1472	144	47	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553661	1554044	+							Tsac_1473	384		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1553661	1554044	+	AFK86480.1			Conserved hypothetical protein CHP02679			Tsac_1473	384	127	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1554160	1555530	+							Tsac_1474	1371		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1554160	1555530	+	AFK86481.1			phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I			Tsac_1474	1371	456	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1555675	1556235	+							Tsac_1475	561		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1555675	1556235	+	AFK86482.1			NusG antitermination factor			Tsac_1475	561	186	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1556254	1557162	+							Tsac_1476	909		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	1556254	1557162	+	AFK86483.1			UTP-glucose-1-phosphate uridylyltransferase			Tsac_1476	909	302	
