# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1469324	1470076	+							SAMN05216182_1389	753		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1469324	1470076	+	SMR97256.1			ABC-2 type transport system permease protein			SAMN05216182_1389	753	250	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1470096	1470812	+							SAMN05216182_1390	717		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1470096	1470812	+	SMR97257.1			ABC-2 type transport system permease protein			SAMN05216182_1390	717	238	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1470834	1473047	+							SAMN05216182_1391	2214		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1470834	1473047	+	SMR97258.1			ABC-type bacteriocin/lantibiotic exporter, contains an N-terminal double-glycine peptidase domain			SAMN05216182_1391	2214	737	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1473271	1473753	-							SAMN05216182_1392	483		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1473271	1473753	-	SMR97259.1			N-acetylglutamate synthase, GNAT family			SAMN05216182_1392	483	160	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1473918	1474412	+							SAMN05216182_1393	495		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1473918	1474412	+	SMR97260.1			Holliday junction endonuclease RuvC			SAMN05216182_1393	495	164	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1474409	1475002	+							SAMN05216182_1394	594		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1474409	1475002	+	SMR97261.1			Holliday junction DNA helicase subunit RuvA			SAMN05216182_1394	594	197	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1475035	1476051	+							SAMN05216182_1395	1017		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1475035	1476051	+	SMR97262.1			Holliday junction DNA helicase subunit RuvB			SAMN05216182_1395	1017	338	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1476060	1476584	+							SAMN05216182_1396	525		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1476060	1476584	+	SMR97263.1			hypothetical protein			SAMN05216182_1396	525	174	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1476624	1477064	+							SAMN05216182_1397	441		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1476624	1477064	+	SMR97264.1			large subunit ribosomal protein L21			SAMN05216182_1397	441	146	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477080	1477421	+							SAMN05216182_1398	342		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477080	1477421	+	SMR97265.1			hypothetical protein			SAMN05216182_1398	342	113	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477405	1477704	+							SAMN05216182_1399	300		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477405	1477704	+	SMR97266.1			large subunit ribosomal protein L27			SAMN05216182_1399	300	99	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477810	1479093	+							SAMN05216182_1400	1284		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1477810	1479093	+	SMR97267.1			GTP-binding protein			SAMN05216182_1400	1284	427	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1479202	1479387	+							SAMN05216182_1401	186		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1479202	1479387	+	SMR97268.1			hypothetical protein			SAMN05216182_1401	186	61	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1479503	1479790	+							SAMN05216182_1402	288		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1479503	1479790	+	SMR97269.1			RNA-binding protein			SAMN05216182_1402	288	95	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1480100	1481377	+							SAMN05216182_1403	1278		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1480100	1481377	+	SMR97270.1			O-acetylhomoserine sulfhydrylase			SAMN05216182_1403	1278	425	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1481501	1482646	+							SAMN05216182_1404	1146		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1481501	1482646	+	SMR97271.1			homoserine O-acetyltransferase			SAMN05216182_1404	1146	381	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1482643	1483365	+							SAMN05216182_1405	723		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1482643	1483365	+	SMR97272.1			Ribonuclease BN, tRNA processing enzyme			SAMN05216182_1405	723	240	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1483399	1484292	+							SAMN05216182_1406	894		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1483399	1484292	+	SMR97273.1			membrane dipeptidase			SAMN05216182_1406	894	297	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1484421	1485614	+							SAMN05216182_1407	1194		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1484421	1485614	+	SMR97274.1			aspartate aminotransferase			SAMN05216182_1407	1194	397	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1485675	1487105	+							SAMN05216182_1408	1431		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1485675	1487105	+	SMR97275.1			adenylosuccinate lyase			SAMN05216182_1408	1431	476	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1487152	1488867	-							SAMN05216182_1409	1716		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1487152	1488867	-	SMR97276.1			methyl-accepting chemotaxis sensory transducer with Cache sensor			SAMN05216182_1409	1716	571	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1488941	1492312	-							SAMN05216182_1410	3372		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1488941	1492312	-	SMR97277.1			Reverse gyrase			SAMN05216182_1410	3372	1123	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1492447	1492914	-							SAMN05216182_1411	468		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1492447	1492914	-	SMR97278.1			aspartate kinase			SAMN05216182_1411	468	155	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1492927	1493685	-							SAMN05216182_1412	759		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1492927	1493685	-	SMR97279.1			dihydrodipicolinate reductase			SAMN05216182_1412	759	252	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1493723	1494610	-							SAMN05216182_1413	888		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1493723	1494610	-	SMR97280.1			4-hydroxy-tetrahydrodipicolinate synthase			SAMN05216182_1413	888	295	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1494664	1495665	-							SAMN05216182_1414	1002		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1494664	1495665	-	SMR97281.1			aspartate semialdehyde dehydrogenase			SAMN05216182_1414	1002	333	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1496131	1496514	+							SAMN05216182_1415	384		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1496131	1496514	+	SMR97282.1			nucleotidyltransferase substrate binding protein, HI0074 family			SAMN05216182_1415	384	127	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1496569	1497042	+							SAMN05216182_1416	474		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1496569	1497042	+	SMR97283.1			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			SAMN05216182_1416	474	157	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1497108	1498280	+							SAMN05216182_1417	1173		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1497108	1498280	+	SMR97284.1			NurA domain-containing protein			SAMN05216182_1417	1173	390	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1498298	1498891	+							SAMN05216182_1418	594		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1498298	1498891	+	SMR97285.1			hypothetical protein			SAMN05216182_1418	594	197	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1498899	1500563	+							SAMN05216182_1419	1665		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1498899	1500563	+	SMR97286.1			hypothetical protein			SAMN05216182_1419	1665	554	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1500593	1501855	+							SAMN05216182_1420	1263		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1500593	1501855	+	SMR97287.1			Exodeoxyribonuclease I subunit D			SAMN05216182_1420	1263	420	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1501883	1504456	+							SAMN05216182_1421	2574		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1501883	1504456	+	SMR97288.1			exonuclease SbcC			SAMN05216182_1421	2574	857	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1504510	1504851	+							SAMN05216182_1422	342		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1504510	1504851	+	SMR97289.1			hypothetical protein			SAMN05216182_1422	342	113	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1504864	1505469	+							SAMN05216182_1423	606		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1504864	1505469	+	SMR97290.1			DNA replication and repair protein RecR			SAMN05216182_1423	606	201	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505543	1505791	+							SAMN05216182_1424	249		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505543	1505791	+	SMR97291.1			hypothetical protein			SAMN05216182_1424	249	82	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505866	1506048	+							SAMN05216182_1425	183		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505866	1506048	+	SMR97292.1			inhibitor of the pro-sigma K processing machinery			SAMN05216182_1425	183	60	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505992	1506582	-							SAMN05216182_1426	591		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1505992	1506582	-	SMR97293.1			hypothetical protein			SAMN05216182_1426	591	196	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1506709	1507626	+							SAMN05216182_1427	918		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1506709	1507626	+	SMR97294.1			UDP-glucose 4-epimerase			SAMN05216182_1427	918	305	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1507705	1508022	+							SAMN05216182_1428	318		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1507705	1508022	+	SMR97295.1			hypothetical protein			SAMN05216182_1428	318	105	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1508107	1508406	+							SAMN05216182_1429	300		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1508107	1508406	+	SMR97296.1			Protein of unknown function			SAMN05216182_1429	300	99	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1508517	1509425	+							SAMN05216182_1430	909		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1508517	1509425	+	SMR97297.1			UDP-glucose pyrophosphorylase			SAMN05216182_1430	909	302	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1509559	1510134	+							SAMN05216182_1431	576		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1509559	1510134	+	SMR97298.1			DeoR-like helix-turn-helix domain-containing protein			SAMN05216182_1431	576	191	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1510156	1511160	+							SAMN05216182_1432	1005		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1510156	1511160	+	SMR97299.1			phosphate:acyl-[acyl carrier protein] acyltransferase			SAMN05216182_1432	1005	334	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1511163	1512149	+							SAMN05216182_1433	987		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1511163	1512149	+	SMR97300.1			3-oxoacyl-[acyl-carrier-protein] synthase-3			SAMN05216182_1433	987	328	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1512168	1513079	+							SAMN05216182_1434	912		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1512168	1513079	+	SMR97301.1			[acyl-carrier-protein] S-malonyltransferase			SAMN05216182_1434	912	303	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1513121	1513867	+							SAMN05216182_1435	747		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1513121	1513867	+	SMR97302.1			3-oxoacyl-[acyl-carrier-protein] reductase			SAMN05216182_1435	747	248	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1513924	1514160	+							SAMN05216182_1436	237		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1513924	1514160	+	SMR97303.1			acyl carrier protein			SAMN05216182_1436	237	78	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1514242	1515480	+							SAMN05216182_1437	1239		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1514242	1515480	+	SMR97304.1			3-oxoacyl-[acyl-carrier-protein] synthase II			SAMN05216182_1437	1239	412	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1515573	1516241	+							SAMN05216182_1438	669		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1515573	1516241	+	SMR97305.1			ribonuclease-3			SAMN05216182_1438	669	222	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1516238	1517263	+							SAMN05216182_1439	1026		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1516238	1517263	+	SMR97306.1			Radical SAM superfamily protein			SAMN05216182_1439	1026	341	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1517389	1518207	+							SAMN05216182_1440	819		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1517389	1518207	+	SMR97307.1			phosphate transport system substrate-binding protein			SAMN05216182_1440	819	272	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1518239	1519093	+							SAMN05216182_1441	855		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1518239	1519093	+	SMR97308.1			phosphate transport system permease protein			SAMN05216182_1441	855	284	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1519090	1519932	+							SAMN05216182_1442	843		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1519090	1519932	+	SMR97309.1			phosphate transport system permease protein			SAMN05216182_1442	843	280	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1520039	1520299	+							SAMN05216182_1443	261		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1520039	1520299	+	SMR97310.1			stage V sporulation protein S			SAMN05216182_1443	261	86	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1520453	1521052	+							SAMN05216182_1444	600		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1520453	1521052	+	SMR97311.1			cysteine synthase A			SAMN05216182_1444	600	199	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1523109	1523684	+							SAMN05216182_1445	576		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1523109	1523684	+	SMR97312.1			Putative amidase domain-containing protein			SAMN05216182_1445	576	191	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1523704	1524405	+							SAMN05216182_1446	702		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1523704	1524405	+	SMR97313.1			hypothetical protein			SAMN05216182_1446	702	233	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1524582	1528115	+							SAMN05216182_1447	3534		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1524582	1528115	+	SMR97314.1			condensin subunit Smc			SAMN05216182_1447	3534	1177	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1528122	1529027	+							SAMN05216182_1448	906		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	1528122	1529027	+	SMR97315.1			fused signal recognition particle receptor			SAMN05216182_1448	906	301	
